Year,min,max,grid_num,pop_num,pop_mean,pop_25%,pop_median,pop_75%,pop_std,pop_gini,pop_theil,pop_MLD,p90_p10,p80_p20
14road+14pop+24bed,0.0,166.96521,13833452,1367399511,20.5222844250249,0.0007629481,14.320179457261725,32.73053,21.889081655337908,0.5706049286814351,0.30432356373695757,0.4862209001417542,16.703455985629795,5.619102239519054
14road+24pop+14bed,0.0,101.86708,13843359,1404084039,10.898484380442614,0.0,6.429109805421767,17.99295169955692,12.632644463738343,0.6057679183493226,0.33062138120949286,0.5190617463622795,18.72921953907276,6.20318519602073
24road+14pop+14bed,0.0,76.321815,13833452,1367399511,11.60384940727126,1.521473877222529,7.954594,17.67328888479538,12.193616490528463,0.5542400945380672,0.34263016166506355,0.49754425322749934,17.525660165048446,5.9812516531891475
24road+14pop+24bed,0.0,94.08735,13833452,1367399511,19.768409424734322,4.1680245,15.038586520844163,29.429716276523294,18.680748080201383,0.5138542662097662,0.29516548773157786,0.4349677581886458,13.579263927162424,5.109354065907632
14road+24pop+24bed,0.0,180.02878,13843359,1404084039,19.377598611135973,0.042969335,13.67358,30.867575,20.482649935578028,0.5664417516678186,0.3004370037043263,0.4793803506695247,16.379147273980582,5.436636887533747
24road+24pop+14bed,0.0,69.76402,13843359,1404084039,10.918436221621585,1.6342998,7.5697694,16.535471947115386,11.339079394652234,0.5484775781711284,0.34176336099211474,0.49578530857423425,17.41646062055272,5.9745482410400665
