variable,year,x,density,bw_adjust,n_grid_rows,population_weight_sum
GDP_per,2024,43015.77889447236,8.03057615977761e-06,5.0,5086517,1333008496.0
GDP_per,2024,44449.63819095477,8.344753640516824e-06,5.0,5086517,1333008496.0
GDP_per,2024,45883.497487437184,8.63884598194378e-06,5.0,5086517,1333008496.0
GDP_per,2024,47317.3567839196,8.91057026561663e-06,5.0,5086517,1333008496.0
GDP_per,2024,48751.21608040201,9.157929879397566e-06,5.0,5086517,1333008496.0
GDP_per,2024,50185.07537688442,9.37925061112419e-06,5.0,5086517,1333008496.0
GDP_per,2024,51618.934673366835,9.573209378155953e-06,5.0,5086517,1333008496.0
GDP_per,2024,53052.79396984924,9.738854780708172e-06,5.0,5086517,1333008496.0
GDP_per,2024,54486.653266331654,9.875618924007571e-06,5.0,5086517,1333008496.0
GDP_per,2024,55920.51256281407,9.983320234073521e-06,5.0,5086517,1333008496.0
GDP_per,2024,57354.37185929648,1.0062157274255288e-05,5.0,5086517,1333008496.0
GDP_per,2024,58788.23115577889,1.0112693855367392e-05,5.0,5086517,1333008496.0
GDP_per,2024,60222.090452261305,1.0135835996132677e-05,5.0,5086517,1333008496.0
GDP_per,2024,61655.94974874372,1.0132801535683858e-05,5.0,5086517,1333008496.0
GDP_per,2024,63089.809045226124,1.0105083407761728e-05,5.0,5086517,1333008496.0
GDP_per,2024,64523.66834170854,1.005440775764319e-05,5.0,5086517,1333008496.0
GDP_per,2024,65957.52763819095,9.982688205544141e-06,5.0,5086517,1333008496.0
GDP_per,2024,67391.38693467337,9.891977639302032e-06,5.0,5086517,1333008496.0
GDP_per,2024,68825.24623115578,9.784418945789694e-06,5.0,5086517,1333008496.0
GDP_per,2024,70259.10552763818,9.662196074910142e-06,5.0,5086517,1333008496.0
GDP_per,2024,71692.9648241206,9.527486764119345e-06,5.0,5086517,1333008496.0
GDP_per,2024,73126.824120603,9.382418152282217e-06,5.0,5086517,1333008496.0
GDP_per,2024,74560.68341708543,9.229026372342467e-06,5.0,5086517,1333008496.0
GDP_per,2024,75994.54271356783,9.069221049753379e-06,5.0,5086517,1333008496.0
GDP_per,2024,77428.40201005025,8.904755445326766e-06,5.0,5086517,1333008496.0
GDP_per,2024,78862.26130653266,8.737202783576246e-06,5.0,5086517,1333008496.0
GDP_per,2024,80296.12060301506,8.567939096351683e-06,5.0,5086517,1333008496.0
GDP_per,2024,81729.97989949748,8.398132706428225e-06,5.0,5086517,1333008496.0
GDP_per,2024,83163.83919597989,8.228740269122671e-06,5.0,5086517,1333008496.0
GDP_per,2024,84597.69849246231,8.060509101299699e-06,5.0,5086517,1333008496.0
GDP_per,2024,86031.55778894472,7.893985347337607e-06,5.0,5086517,1333008496.0
GDP_per,2024,87465.41708542714,7.72952738059241e-06,5.0,5086517,1333008496.0
GDP_per,2024,88899.27638190954,7.567323704833297e-06,5.0,5086517,1333008496.0
GDP_per,2024,90333.13567839196,7.407414520071124e-06,5.0,5086517,1333008496.0
GDP_per,2024,91766.99497487437,7.2497160428373986e-06,5.0,5086517,1333008496.0
GDP_per,2024,93200.85427135677,7.0940466302080916e-06,5.0,5086517,1333008496.0
GDP_per,2024,94634.7135678392,6.940153747425742e-06,5.0,5086517,1333008496.0
GDP_per,2024,96068.5728643216,6.787740841722181e-06,5.0,5086517,1333008496.0
GDP_per,2024,97502.43216080402,6.636493236334895e-06,5.0,5086517,1333008496.0
GDP_per,2024,98936.29145728642,6.486102239830417e-06,5.0,5086517,1333008496.0
GDP_per,2024,100370.15075376884,6.336286769623984e-06,5.0,5086517,1333008496.0
GDP_per,2024,101804.01005025125,6.186811913042007e-06,5.0,5086517,1333008496.0
GDP_per,2024,103237.86934673367,6.037503988169443e-06,5.0,5086517,1333008496.0
GDP_per,2024,104671.72864321608,5.888261815214297e-06,5.0,5086517,1333008496.0
GDP_per,2024,106105.58793969848,5.739064060266147e-06,5.0,5086517,1333008496.0
GDP_per,2024,107539.4472361809,5.5899726617679096e-06,5.0,5086517,1333008496.0
GDP_per,2024,108973.30653266331,5.441132489305796e-06,5.0,5086517,1333008496.0
GDP_per,2024,110407.16582914573,5.2927675102660035e-06,5.0,5086517,1333008496.0
GDP_per,2024,111841.02512562813,5.1451738466248025e-06,5.0,5086517,1333008496.0
GDP_per,2024,113274.88442211055,4.998710188558673e-06,5.0,5086517,1333008496.0
GDP_per,2024,114708.74371859296,4.85378609280033e-06,5.0,5086517,1333008496.0
GDP_per,2024,116142.60301507536,4.7108487286974906e-06,5.0,5086517,1333008496.0
GDP_per,2024,117576.46231155779,4.570368645146551e-06,5.0,5086517,1333008496.0
GDP_per,2024,119010.32160804019,4.43282511976913e-06,5.0,5086517,1333008496.0
GDP_per,2024,120444.18090452261,4.29869161721756e-06,5.0,5086517,1333008496.0
GDP_per,2024,121878.04020100502,4.16842183441258e-06,5.0,5086517,1333008496.0
GDP_per,2024,123311.89949748744,4.042436746679162e-06,5.0,5086517,1333008496.0
GDP_per,2024,124745.75879396984,3.9211129976714295e-06,5.0,5086517,1333008496.0
GDP_per,2024,126179.61809045225,3.8047728997950137e-06,5.0,5086517,1333008496.0
GDP_per,2024,127613.47738693467,3.693676237173988e-06,5.0,5086517,1333008496.0
GDP_per,2024,129047.33668341707,3.588013990485463e-06,5.0,5086517,1333008496.0
GDP_per,2024,130481.1959798995,3.4879040376330502e-06,5.0,5086517,1333008496.0
GDP_per,2024,131915.0552763819,3.39338882737208e-06,5.0,5086517,1333008496.0
GDP_per,2024,133348.9145728643,3.3044349743965098e-06,5.0,5086517,1333008496.0
GDP_per,2024,134782.77386934674,3.220934686844145e-06,5.0,5086517,1333008496.0
GDP_per,2024,136216.63316582915,3.1427089073245595e-06,5.0,5086517,1333008496.0
GDP_per,2024,137650.49246231155,3.0695120272996948e-06,5.0,5086517,1333008496.0
GDP_per,2024,139084.35175879396,3.001038018933581e-06,5.0,5086517,1333008496.0
GDP_per,2024,140518.21105527636,2.936927818077845e-06,5.0,5086517,1333008496.0
GDP_per,2024,141952.0703517588,2.8767777828878347e-06,5.0,5086517,1333008496.0
GDP_per,2024,143385.9296482412,2.820149045798202e-06,5.0,5086517,1333008496.0
GDP_per,2024,144819.7889447236,2.7665775684252417e-06,5.0,5086517,1333008496.0
GDP_per,2024,146253.648241206,2.715584700794342e-06,5.0,5086517,1333008496.0
GDP_per,2024,147687.50753768845,2.666688036651147e-06,5.0,5086517,1333008496.0
GDP_per,2024,149121.36683417085,2.6194123463586447e-06,5.0,5086517,1333008496.0
GDP_per,2024,150555.22613065326,2.5733003594351574e-06,5.0,5086517,1333008496.0
GDP_per,2024,151989.08542713567,2.5279231601268353e-06,5.0,5086517,1333008496.0
GDP_per,2024,153422.94472361807,2.4828899548810694e-06,5.0,5086517,1333008496.0
GDP_per,2024,154856.8040201005,2.4378569701846997e-06,5.0,5086517,1333008496.0
GDP_per,2024,156290.6633165829,2.39253524563513e-06,5.0,5086517,1333008496.0
GDP_per,2024,157724.52261306532,2.3466971008824186e-06,5.0,5086517,1333008496.0
GDP_per,2024,159158.38190954772,2.3001810776535993e-06,5.0,5086517,1333008496.0
GDP_per,2024,160592.24120603013,2.2528951893443433e-06,5.0,5086517,1333008496.0
GDP_per,2024,162026.10050251256,2.204818350250741e-06,5.0,5086517,1333008496.0
GDP_per,2024,163459.95979899497,2.1559999044007227e-06,5.0,5086517,1333008496.0
GDP_per,2024,164893.81909547737,2.1065572273006677e-06,5.0,5086517,1333008496.0
GDP_per,2024,166327.67839195978,2.0566714320592612e-06,5.0,5086517,1333008496.0
GDP_per,2024,167761.53768844221,2.0065812708639952e-06,5.0,5086517,1333008496.0
GDP_per,2024,169195.39698492462,1.9565753818003737e-06,5.0,5086517,1333008496.0
GDP_per,2024,170629.25628140703,1.9069830866734674e-06,5.0,5086517,1333008496.0
GDP_per,2024,172063.11557788943,1.858163994438704e-06,5.0,5086517,1333008496.0
GDP_per,2024,173496.97487437184,1.8104967066652184e-06,5.0,5086517,1333008496.0
GDP_per,2024,174930.83417085427,1.7643669515527274e-06,5.0,5086517,1333008496.0
GDP_per,2024,176364.69346733668,1.7201554929571434e-06,5.0,5086517,1333008496.0
GDP_per,2024,177798.55276381908,1.6782261672997862e-06,5.0,5086517,1333008496.0
GDP_per,2024,179232.4120603015,1.6389143958592979e-06,5.0,5086517,1333008496.0
GDP_per,2024,180666.27135678392,1.6025165019677148e-06,5.0,5086517,1333008496.0
GDP_per,2024,182100.13065326633,1.5692801339319304e-06,5.0,5086517,1333008496.0
GDP_per,2024,183533.98994974873,1.5393960559445824e-06,5.0,5086517,1333008496.0
GDP_per,2024,184967.84924623114,1.5129915230314203e-06,5.0,5086517,1333008496.0
GDP_per,2024,186401.70854271355,1.4901254043533823e-06,5.0,5086517,1333008496.0
GDP_per,2024,187835.56783919598,1.4707851636369318e-06,5.0,5086517,1333008496.0
GDP_per,2024,189269.4271356784,1.454885749174319e-06,5.0,5086517,1333008496.0
GDP_per,2024,190703.2864321608,1.4422703898362979e-06,5.0,5086517,1333008496.0
GDP_per,2024,192137.1457286432,1.4327132407691026e-06,5.0,5086517,1333008496.0
GDP_per,2024,193571.00502512563,1.425923773291347e-06,5.0,5086517,1333008496.0
GDP_per,2024,195004.86432160804,1.4215527604885616e-06,5.0,5086517,1333008496.0
GDP_per,2024,196438.72361809044,1.4191996727844848e-06,5.0,5086517,1333008496.0
GDP_per,2024,197872.58291457285,1.418421268027421e-06,5.0,5086517,1333008496.0
GDP_per,2024,199306.44221105526,1.4187411377326864e-06,5.0,5086517,1333008496.0
GDP_per,2024,200740.3015075377,1.4196599556030604e-06,5.0,5086517,1333008496.0
GDP_per,2024,202174.1608040201,1.4206661659312045e-06,5.0,5086517,1333008496.0
GDP_per,2024,203608.0201005025,1.421246847565017e-06,5.0,5086517,1333008496.0
GDP_per,2024,205041.8793969849,1.420898493274207e-06,5.0,5086517,1333008496.0
GDP_per,2024,206475.73869346734,1.4191374542301842e-06,5.0,5086517,1333008496.0
GDP_per,2024,207909.59798994975,1.4155098141095075e-06,5.0,5086517,1333008496.0
GDP_per,2024,209343.45728643215,1.4096004767427105e-06,5.0,5086517,1333008496.0
GDP_per,2024,210777.31658291456,1.4010412743901256e-06,5.0,5086517,1333008496.0
GDP_per,2024,212211.17587939696,1.3895179304900357e-06,5.0,5086517,1333008496.0
GDP_per,2024,213645.0351758794,1.374775740297899e-06,5.0,5086517,1333008496.0
GDP_per,2024,215078.8944723618,1.3566238647160518e-06,5.0,5086517,1333008496.0
GDP_per,2024,216512.7537688442,1.3349381664078994e-06,5.0,5086517,1333008496.0
GDP_per,2024,217946.61306532662,1.3096625522667311e-06,5.0,5086517,1333008496.0
GDP_per,2024,219380.47236180902,1.2808088218137973e-06,5.0,5086517,1333008496.0
GDP_per,2024,220814.33165829146,1.2484550564947469e-06,5.0,5086517,1333008496.0
GDP_per,2024,222248.19095477386,1.2127426193460432e-06,5.0,5086517,1333008496.0
GDP_per,2024,223682.05025125627,1.173871867078143e-06,5.0,5086517,1333008496.0
GDP_per,2024,225115.90954773867,1.1320967068521925e-06,5.0,5086517,1333008496.0
GDP_per,2024,226549.7688442211,1.0877181564406092e-06,5.0,5086517,1333008496.0
GDP_per,2024,227983.6281407035,1.0410770888341805e-06,5.0,5086517,1333008496.0
GDP_per,2024,229417.48743718592,9.925463595302409e-07,5.0,5086517,1333008496.0
GDP_per,2024,230851.34673366832,9.425225262719121e-07,5.0,5086517,1333008496.0
GDP_per,2024,232285.20603015073,8.914173763775446e-07,5.0,5086517,1333008496.0
GDP_per,2024,233719.06532663316,8.396494759402733e-07,5.0,5086517,1333008496.0
GDP_per,2024,235152.92462311557,7.876359476789157e-07,5.0,5086517,1333008496.0
GDP_per,2024,236586.78391959798,7.357846708546856e-07,5.0,5086517,1333008496.0
GDP_per,2024,238020.64321608038,6.844870774317477e-07,5.0,5086517,1333008496.0
GDP_per,2024,239454.50251256282,6.341116945876957e-07,5.0,5086517,1333008496.0
GDP_per,2024,240888.36180904522,5.849985555707374e-07,5.0,5086517,1333008496.0
GDP_per,2024,242322.22110552763,5.374545699083092e-07,5.0,5086517,1333008496.0
GDP_per,2024,243756.08040201003,4.91749911305874e-07,5.0,5086517,1333008496.0
GDP_per,2024,245189.93969849244,4.48115448514106e-07,5.0,5086517,1333008496.0
GDP_per,2024,246623.79899497487,4.0674121228425775e-07,5.0,5086517,1333008496.0
GDP_per,2024,248057.65829145728,3.677758614730407e-07,5.0,5086517,1333008496.0
GDP_per,2024,249491.51758793968,3.3132708443801503e-07,5.0,5086517,1333008496.0
GDP_per,2024,250925.3768844221,2.974628490406242e-07,5.0,5086517,1333008496.0
GDP_per,2024,252359.2361809045,2.6621339645531884e-07,5.0,5086517,1333008496.0
GDP_per,2024,253793.09547738693,2.375738609899931e-07,5.0,5086517,1333008496.0
GDP_per,2024,255226.95477386934,2.1150739042807264e-07,5.0,5086517,1333008496.0
GDP_per,2024,256660.81407035174,1.8794863887387155e-07,5.0,5086517,1333008496.0
GDP_per,2024,258094.67336683415,1.668075063616885e-07,5.0,5086517,1333008496.0
GDP_per,2024,259528.53266331658,1.4797300605389432e-07,5.0,5086517,1333008496.0
GDP_per,2024,260962.391959799,1.3131714995441327e-07,5.0,5086517,1333008496.0
GDP_per,2024,262396.2512562814,1.1669875689296375e-07,5.0,5086517,1333008496.0
GDP_per,2024,263830.1105527638,1.0396710120757841e-07,5.0,5086517,1333008496.0
GDP_per,2024,265263.9698492462,9.296533619712895e-08,5.0,5086517,1333008496.0
GDP_per,2024,266697.8291457286,8.353364218746513e-08,5.0,5086517,1333008496.0
GDP_per,2024,268131.688442211,7.551206424128168e-08,5.0,5086517,1333008496.0
GDP_per,2024,269565.5477386935,6.874301852253224e-08,5.0,5086517,1333008496.0
GDP_per,2024,270999.4070351759,6.307345865312575e-08,5.0,5086517,1333008496.0
GDP_per,2024,272433.2663316583,5.8356703777537645e-08,5.0,5086517,1333008496.0
GDP_per,2024,273867.1256281407,5.445393834346053e-08,5.0,5086517,1333008496.0
GDP_per,2024,275300.9849246231,5.123539982583621e-08,5.0,5086517,1333008496.0
GDP_per,2024,276734.8442211055,4.858127490172599e-08,5.0,5086517,1333008496.0
GDP_per,2024,278168.7035175879,4.6382327161179715e-08,5.0,5086517,1333008496.0
GDP_per,2024,279602.5628140703,4.4540280610340843e-08,5.0,5086517,1333008496.0
GDP_per,2024,281036.4221105527,4.296798332951697e-08,5.0,5086517,1333008496.0
GDP_per,2024,282470.2814070352,4.1589375015473214e-08,5.0,5086517,1333008496.0
GDP_per,2024,283904.1407035176,4.033928109044002e-08,5.0,5086517,1333008496.0
GDP_per,2024,285338.0,3.916305485549343e-08,5.0,5086517,1333008496.0
acc,2014,0.0,0.04199629135325709,4.0,8143434,1355929396.0
acc,2014,0.45176129365087153,0.043134081977327564,4.0,8143434,1355929396.0
acc,2014,0.9035225873017431,0.04393790354139307,4.0,8143434,1355929396.0
acc,2014,1.3552838809526147,0.044407374217795274,4.0,8143434,1355929396.0
acc,2014,1.8070451746034861,0.04455297559345065,4.0,8143434,1355929396.0
acc,2014,2.258806468254358,0.04439507564408026,4.0,8143434,1355929396.0
acc,2014,2.7105677619052293,0.043962437206026744,4.0,8143434,1355929396.0
acc,2014,3.1623290555561008,0.043290338228514205,4.0,8143434,1355929396.0
acc,2014,3.6140903492069723,0.042418453953544655,4.0,8143434,1355929396.0
acc,2014,4.065851642857844,0.0413886605295388,4.0,8143434,1355929396.0
acc,2014,4.517612936508716,0.04024291380009835,4.0,8143434,1355929396.0
acc,2014,4.969374230159587,0.039021338572210074,4.0,8143434,1355929396.0
acc,2014,5.421135523810459,0.037760634602049564,4.0,8143434,1355929396.0
acc,2014,5.87289681746133,0.036492870335109645,4.0,8143434,1355929396.0
acc,2014,6.3246581111122016,0.035244697827796594,4.0,8143434,1355929396.0
acc,2014,6.776419404763073,0.034036986208008886,4.0,8143434,1355929396.0
acc,2014,7.2281806984139445,0.032884839854771156,4.0,8143434,1355929396.0
acc,2014,7.679941992064816,0.031797943292725166,4.0,8143434,1355929396.0
acc,2014,8.131703285715687,0.03078115915511779,4.0,8143434,1355929396.0
acc,2014,8.58346457936656,0.029835298201879627,4.0,8143434,1355929396.0
acc,2014,9.035225873017431,0.028957981017380747,4.0,8143434,1355929396.0
acc,2014,9.486987166668301,0.028144517999297725,4.0,8143434,1355929396.0
acc,2014,9.938748460319173,0.02738874577407,4.0,8143434,1355929396.0
acc,2014,10.390509753970045,0.026683772612367228,4.0,8143434,1355929396.0
acc,2014,10.842271047620917,0.02602260071238626,4.0,8143434,1355929396.0
acc,2014,11.29403234127179,0.02539860807680354,4.0,8143434,1355929396.0
acc,2014,11.74579363492266,0.0248058859232348,4.0,8143434,1355929396.0
acc,2014,12.197554928573531,0.024239438507364222,4.0,8143434,1355929396.0
acc,2014,12.649316222224403,0.02369526049649117,4.0,8143434,1355929396.0
acc,2014,13.101077515875275,0.023170312553520384,4.0,8143434,1355929396.0
acc,2014,13.552838809526145,0.022662418915774453,4.0,8143434,1355929396.0
acc,2014,14.004600103177017,0.022170111571211744,4.0,8143434,1355929396.0
acc,2014,14.456361396827889,0.021692444712442666,4.0,8143434,1355929396.0
acc,2014,14.908122690478761,0.02122880083844857,4.0,8143434,1355929396.0
acc,2014,15.359883984129633,0.02077870656387948,4.0,8143434,1355929396.0
acc,2014,15.811645277780503,0.0203416722538004,4.0,8143434,1355929396.0
acc,2014,16.263406571431375,0.019917065399480172,4.0,8143434,1355929396.0
acc,2014,16.715167865082247,0.019504023430134035,4.0,8143434,1355929396.0
acc,2014,17.16692915873312,0.019101407708754393,4.0,8143434,1355929396.0
acc,2014,17.61869045238399,0.018707796991568437,4.0,8143434,1355929396.0
acc,2014,18.070451746034863,0.01832151584466517,4.0,8143434,1355929396.0
acc,2014,18.522213039685735,0.017940691418878326,4.0,8143434,1355929396.0
acc,2014,18.973974333336603,0.017563330834772937,4.0,8143434,1355929396.0
acc,2014,19.425735626987475,0.017187410899958136,4.0,8143434,1355929396.0
acc,2014,19.877496920638347,0.0168109722583359,4.0,8143434,1355929396.0
acc,2014,20.32925821428922,0.01643221084373477,4.0,8143434,1355929396.0
acc,2014,20.78101950794009,0.016049560828835213,4.0,8143434,1355929396.0
acc,2014,21.232780801590962,0.015661764685655884,4.0,8143434,1355929396.0
acc,2014,21.684542095241834,0.015267927457384905,4.0,8143434,1355929396.0
acc,2014,22.136303388892706,0.014867553762820512,4.0,8143434,1355929396.0
acc,2014,22.58806468254358,0.014460567090577891,4.0,8143434,1355929396.0
acc,2014,23.039825976194447,0.014047311936072114,4.0,8143434,1355929396.0
acc,2014,23.49158726984532,0.013628539807159851,4.0,8143434,1355929396.0
acc,2014,23.94334856349619,0.013205380591096227,4.0,8143434,1355929396.0
acc,2014,24.395109857147062,0.012779300957937821,4.0,8143434,1355929396.0
acc,2014,24.846871150797934,0.012352051649973664,4.0,8143434,1355929396.0
acc,2014,25.298632444448806,0.011925605647188274,4.0,8143434,1355929396.0
acc,2014,25.750393738099678,0.011502089426175734,4.0,8143434,1355929396.0
acc,2014,26.20215503175055,0.011083709703079418,4.0,8143434,1355929396.0
acc,2014,26.653916325401422,0.010672678351066838,4.0,8143434,1355929396.0
acc,2014,27.10567761905229,0.01027113834981299,4.0,8143434,1355929396.0
acc,2014,27.557438912703162,0.009881093740798463,4.0,8143434,1355929396.0
acc,2014,28.009200206354034,0.009504346502627496,4.0,8143434,1355929396.0
acc,2014,28.460961500004906,0.009142443006692211,4.0,8143434,1355929396.0
acc,2014,28.912722793655778,0.008796632248227288,4.0,8143434,1355929396.0
acc,2014,29.36448408730665,0.008467837397745086,4.0,8143434,1355929396.0
acc,2014,29.816245380957522,0.008156641431593606,4.0,8143434,1355929396.0
acc,2014,30.268006674608394,0.007863286753389485,4.0,8143434,1355929396.0
acc,2014,30.719767968259266,0.00758768789158411,4.0,8143434,1355929396.0
acc,2014,31.171529261910134,0.007329455637169248,4.0,8143434,1355929396.0
acc,2014,31.623290555561006,0.007087930432168878,4.0,8143434,1355929396.0
acc,2014,32.07505184921188,0.006862222480287227,4.0,8143434,1355929396.0
acc,2014,32.52681314286275,0.0066512559397602965,4.0,8143434,1355929396.0
acc,2014,32.978574436513625,0.006453814664064964,4.0,8143434,1355929396.0
acc,2014,33.430335730164494,0.006268587243177747,4.0,8143434,1355929396.0
acc,2014,33.88209702381536,0.006094209515082111,4.0,8143434,1355929396.0
acc,2014,34.33385831746624,0.005929303204338492,4.0,8143434,1355929396.0
acc,2014,34.785619611117106,0.005772509842448617,4.0,8143434,1355929396.0
acc,2014,35.23738090476798,0.0056225195809324,4.0,8143434,1355929396.0
acc,2014,35.68914219841885,0.005478094883030347,4.0,8143434,1355929396.0
acc,2014,36.140903492069725,0.0053380893490936315,4.0,8143434,1355929396.0
acc,2014,36.592664785720594,0.005201462086409898,4.0,8143434,1355929396.0
acc,2014,37.04442607937147,0.005067288083272362,4.0,8143434,1355929396.0
acc,2014,37.49618737302234,0.0049347650100849865,4.0,8143434,1355929396.0
acc,2014,37.947948666673206,0.004803216776010086,4.0,8143434,1355929396.0
acc,2014,38.39970996032408,0.004672094052675117,4.0,8143434,1355929396.0
acc,2014,38.85147125397495,0.004540971871078411,4.0,8143434,1355929396.0
acc,2014,39.303232547625825,0.004409544334375065,4.0,8143434,1355929396.0
acc,2014,39.75499384127669,0.004277616489620854,4.0,8143434,1355929396.0
acc,2014,40.20675513492757,0.004145093475888888,4.0,8143434,1355929396.0
acc,2014,40.65851642857844,0.004011967211147151,4.0,8143434,1355929396.0
acc,2014,41.11027772222931,0.0038783010787176594,4.0,8143434,1355929396.0
acc,2014,41.56203901588018,0.003744213297004759,4.0,8143434,1355929396.0
acc,2014,42.01380030953105,0.0036098598662184325,4.0,8143434,1355929396.0
acc,2014,42.465561603181925,0.0034754181430398864,4.0,8143434,1355929396.0
acc,2014,42.91732289683279,0.003341072161991156,4.0,8143434,1355929396.0
acc,2014,43.36908419048367,0.0032070007738428633,4.0,8143434,1355929396.0
acc,2014,43.82084548413454,0.0030733694950383353,4.0,8143434,1355929396.0
acc,2014,44.27260677778541,0.002940326664168748,4.0,8143434,1355929396.0
acc,2014,44.72436807143628,0.0028080041073757418,4.0,8143434,1355929396.0
acc,2014,45.17612936508716,0.002676522065827697,4.0,8143434,1355929396.0
acc,2014,45.627890658738025,0.002545997687862577,4.0,8143434,1355929396.0
acc,2014,46.07965195238889,0.0024165559926907754,4.0,8143434,1355929396.0
acc,2014,46.53141324603977,0.002288341923911873,4.0,8143434,1355929396.0
acc,2014,46.98317453969064,0.0021615319694872847,4.0,8143434,1355929396.0
acc,2014,47.43493583334151,0.0020363438516624996,4.0,8143434,1355929396.0
acc,2014,47.88669712699238,0.0019130429851940919,4.0,8143434,1355929396.0
acc,2014,48.338458420643256,0.0017919447425030657,4.0,8143434,1355929396.0
acc,2014,48.790219714294125,0.0016734120085908182,4.0,8143434,1355929396.0
acc,2014,49.241981007945,0.0015578480024219896,4.0,8143434,1355929396.0
acc,2014,49.69374230159587,0.001445684825707695,4.0,8143434,1355929396.0
acc,2014,50.14550359524674,0.0013373686187302693,4.0,8143434,1355929396.0
acc,2014,50.59726488889761,0.0012333425110767785,4.0,8143434,1355929396.0
acc,2014,51.04902618254848,0.0011340287244525418,4.0,8143434,1355929396.0
acc,2014,51.500787476199356,0.001039811205949591,4.0,8143434,1355929396.0
acc,2014,51.952548769850225,0.0009510200531741253,4.0,8143434,1355929396.0
acc,2014,52.4043100635011,0.0008679187634184627,4.0,8143434,1355929396.0
acc,2014,52.85607135715197,0.0007906950344774075,4.0,8143434,1355929396.0
acc,2014,53.307832650802844,0.0007194555063393456,4.0,8143434,1355929396.0
acc,2014,53.75959394445371,0.0006542245008975346,4.0,8143434,1355929396.0
acc,2014,54.21135523810458,0.0005949465242892536,4.0,8143434,1355929396.0
acc,2014,54.663116531755456,0.0005414920663959532,4.0,8143434,1355929396.0
acc,2014,55.114877825406325,0.0004936660754538349,4.0,8143434,1355929396.0
acc,2014,55.5666391190572,0.00045121840232849455,4.0,8143434,1355929396.0
acc,2014,56.01840041270807,0.00041385548940936544,4.0,8143434,1355929396.0
acc,2014,56.470161706358944,0.0003812526081210053,4.0,8143434,1355929396.0
acc,2014,56.92192300000981,0.00035306600955810916,4.0,8143434,1355929396.0
acc,2014,57.37368429366069,0.0003289444289812537,4.0,8143434,1355929396.0
acc,2014,57.825445587311556,0.000308539465145857,4.0,8143434,1355929396.0
acc,2014,58.277206880962424,0.00029151443341047503,4.0,8143434,1355929396.0
acc,2014,58.7289681746133,0.00027755136659322264,4.0,8143434,1355929396.0
acc,2014,59.18072946826417,0.00026635591344487987,4.0,8143434,1355929396.0
acc,2014,59.632490761915044,0.00025765996780160256,4.0,8143434,1355929396.0
acc,2014,60.08425205556591,0.0002512219585937441,4.0,8143434,1355929396.0
acc,2014,60.53601334921679,0.00024682484635694886,4.0,8143434,1355929396.0
acc,2014,60.987774642867656,0.0002442720060207586,4.0,8143434,1355929396.0
acc,2014,61.43953593651853,0.00024338132353078363,4.0,8143434,1355929396.0
acc,2014,61.8912972301694,0.00024397798479175662,4.0,8143434,1355929396.0
acc,2014,62.34305852382027,0.00024588657437462014,4.0,8143434,1355929396.0
acc,2014,62.794819817471144,0.000248923210482833,4.0,8143434,1355929396.0
acc,2014,63.24658111112201,0.0002528885036249364,4.0,8143434,1355929396.0
acc,2014,63.69834240477289,0.0002575621237134091,4.0,8143434,1355929396.0
acc,2014,64.15010369842376,0.00026269968376093326,4.0,8143434,1355929396.0
acc,2014,64.60186499207462,0.0002680324955711486,4.0,8143434,1355929396.0
acc,2014,65.0536262857255,0.0002732705305624432,4.0,8143434,1355929396.0
acc,2014,65.50538757937638,0.0002781086432113385,4.0,8143434,1355929396.0
acc,2014,65.95714887302725,0.00028223580989331407,4.0,8143434,1355929396.0
acc,2014,66.40891016667811,0.0002853468323292271,4.0,8143434,1355929396.0
acc,2014,66.86067146032899,0.0002871556850770279,4.0,8143434,1355929396.0
acc,2014,67.31243275397986,0.00028740948166749514,4.0,8143434,1355929396.0
acc,2014,67.76419404763072,0.00028590191959825955,4.0,8143434,1355929396.0
acc,2014,68.2159553412816,0.0002824850568617781,4.0,8143434,1355929396.0
acc,2014,68.66771663493248,0.00027707837674882386,4.0,8143434,1355929396.0
acc,2014,69.11947792858335,0.0002696743054372769,4.0,8143434,1355929396.0
acc,2014,69.57123922223421,0.0002603396384117505,4.0,8143434,1355929396.0
acc,2014,70.02300051588509,0.0002492126773370991,4.0,8143434,1355929396.0
acc,2014,70.47476180953596,0.00023649624268636638,4.0,8143434,1355929396.0
acc,2014,70.92652310318682,0.0002224470714472424,4.0,8143434,1355929396.0
acc,2014,71.3782843968377,0.0002073623986583627,4.0,8143434,1355929396.0
acc,2014,71.83004569048857,0.00019156472840643865,4.0,8143434,1355929396.0
acc,2014,72.28180698413945,0.00017538590645231267,4.0,8143434,1355929396.0
acc,2014,72.73356827779031,0.00015915160694344194,4.0,8143434,1355929396.0
acc,2014,73.18532957144119,0.00014316724581111358,4.0,8143434,1355929396.0
acc,2014,73.63709086509206,0.00012770615010835947,4.0,8143434,1355929396.0
acc,2014,74.08885215874294,0.00011300057024403198,4.0,8143434,1355929396.0
acc,2014,74.5406134523938,9.923584968386037e-05,4.0,8143434,1355929396.0
acc,2014,74.99237474604467,8.654779366980715e-05,4.0,8143434,1355929396.0
acc,2014,75.44413603969555,7.502303138381759e-05,4.0,8143434,1355929396.0
acc,2014,75.89589733334641,6.470196559126683e-05,4.0,8143434,1355929396.0
acc,2014,76.34765862699729,5.558376354800263e-05,4.0,8143434,1355929396.0
acc,2014,76.79941992064816,4.7632768207637925e-05,4.0,8143434,1355929396.0
