curve_family,group_name,rank_var,year,x,y,ci
citylevel_gdp,Medium/Small City,GDP_per,2014,0.3460407259646753,0.2397067383179497,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.3602319557614355,0.2478970789276789,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.3777359849693724,0.2713210093367775,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.3867018893813768,0.2739224469961105,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.3918930891246281,0.2803463196604739,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.3944115902317991,0.2814928229081904,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.3984408508471978,0.2901056161132669,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4088239761265266,0.2902098438392132,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4187419819229055,0.3006162528732592,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4260852276340748,0.3073169678929122,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4353247810265901,0.3166267960830465,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4384911442095643,0.3212136068608994,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4466515155797593,0.3271778120096268,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4511019250081051,0.33155311747474,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4564854498163168,0.33601089884097,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4587358708142016,0.3378514499431821,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4661157740800989,0.3415213376492143,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.473712617490703,0.3489851866428663,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.479519511971017,0.3568085226985921,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.485878726430457,0.3621587073756753,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4883800493258504,0.3674915709343271,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.4984513980886172,0.3745608017423154,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5004881801285213,0.3760592679343491,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5030559431695253,0.3784113630990702,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5068041564001194,0.3854962271356684,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5134804051932778,0.3930128208926112,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.5196906046859483,0.4062803508770229,0.1471101874188543
