省级,地级,city_level,new_hosp_beds,expanded_beds,decreased_beds,closed_beds,net_SEE_beds,net_CIE_beds,net_total_beds,city_pop,city_SEE,city_CIE,city_TotalNetExpansion,Dominance,GDP_2014,GDP_growth,GDP_growth_pct,Ppo_NetIn,Ppo_NetIn_rate,ResPop_2014,ResPop_growth,ResPop_growth_rate,pop_density_mean,FiscalRevenue_2014,FiscalRevenue_pc_2014,ln_FiscalRevenue_pc_2014,acc_2014,gini_2014,theil_2014,atkinson_05_2014,zero_access_pop_pct_2014,p90_p10_2014,p80_p20_2014,acc_2024,gini_2024,theil_2024,atkinson_05_2024,zero_access_pop_pct_2024,p90_p10_2024,p80_p20_2024,acc_delta,gini_delta,theil_delta,atkinson_05_delta,zero_access_pop_pct_delta,p90_p10_delta,p80_p20_delta
江西省,南昌市,Large City,8479.0,3165.0,1436.0,0.0,8479.0,1729.0,10208.0,5254246.090909091,16.137424576801582,3.290671906273138,19.428096483074718,12.846752670528444,70373.0,47470.0,67.45484773990025,78.08472370649508,0.1461077279122683,548.742078,118.29792199999996,0.2155801910273773,722.6363636363636,3422065.0,6236.199367966092,8.73812620015509,39.72374340535527,0.2163891740365472,0.1292449071918922,0.0955427376252912,4.549738349501601,5.830862356425525,2.06927361078453,55.62563057799188,0.1582216370313542,0.069124468168889,0.0444803786500908,0.4839751729082951,2.492762859167213,1.6848865699170883,15.901887172636606,-0.058167537005193004,-0.060120439023003194,-0.051062358975200395,-4.065763176593306,-3.3380994972583125,-0.3843870408674417
江西省,吉安市,Medium/Small City,595.0,850.0,0.0,0.0,595.0,850.0,1445.0,5009467.0,1.187751112044455,1.69678730292065,2.884538414965105,-0.5090361908761949,25486.0,41295.0,162.03013419132074,-84.2730612054112,-0.1572785860962621,468.434976,-33.36497600000001,-0.0712264833102471,209.54545454545453,1425681.0,3043.498186608508,8.020762852109424,1.1397854318985572,0.6052323696794293,0.7669835423102076,0.5154611220718539,48.21593975602665,,,4.139857240320661,0.5849364952964655,0.6487917250747327,0.4233071301964981,32.34735966973697,,,3.000071808422104,-0.020295874382963763,-0.1181918172354749,-0.09215399187535578,-15.868580086289683,,
江西省,宜春市,Medium/Small City,1600.0,51.0,0.0,0.0,1600.0,51.0,1651.0,5654674.818181818,2.8295172604009395,0.09019086267527995,2.9197081230762194,2.7393263977256597,27764.0,47640.0,171.58910819766604,-92.82801485885018,-0.1547763770952515,526.213798,-36.333798,-0.0690475965056317,317.8181818181818,1903238.0,3616.8530875353445,8.19335961391275,5.865268814464502,0.5666410066987222,0.6021081285106111,0.3909456550513013,28.036509316109157,,,8.624595165252686,0.443136964149847,0.3315151222542231,0.1914952719601327,5.288856187602272,18.15865458107554,5.800840118936048,2.759326350788183,-0.1235040425488752,-0.27059300625638805,-0.1994503830911686,-22.747653128506883,,
江西省,抚州市,Medium/Small City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077385.3636363638,0.0,0.0,0.0,0.0,26119.0,35117.0,134.45001722883725,-64.46715433559817,-0.1499083905166411,379.676306,-26.196305999999996,-0.0689964203349576,215.27272727272728,1163784.0,3065.2004921265748,8.027868259649079,3.0421787858162186,0.5018909438812882,0.5197476165342594,0.3709481364004103,31.812480519611096,,,2.6563620100308274,0.5353057722497976,0.5342264457132652,0.337815861790633,22.04815367298832,,,-0.3858167757853912,0.0334148283685094,0.014478829179005781,-0.0331322746097773,-9.764326846622776,,
江西省,新余市,Medium/Small City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183214.8181818181,0.0,0.0,0.0,0.0,77730.0,17778.0,22.87147819374759,-5.4086721962242725,-0.0435332557718721,116.18,3.219999999999999,0.0277156137028748,406.6363636363636,899242.0,7740.075744534342,8.954166752651437,9.256522178649902,0.1529658511447423,0.0573418579586851,0.0376056288645574,1.0616637200188377,2.086315522247776,1.5619809804397695,10.346806525133008,0.139925996626921,0.0413758620150948,0.0239739144518397,0.1358079830612211,1.913142709242612,1.4637517214059752,1.0902843464831058,-0.013039854517821275,-0.0159659959435903,-0.0136317144127177,-0.9258557369576166,-0.17317281300516396,-0.09822925903379431
江西省,景德镇市,Medium/Small City,0.0,470.0,16.0,0.0,0.0,454.0,454.0,1653241.6363636365,0.0,2.7461200469072935,2.7461200469072935,-2.7461200469072935,45438.0,27478.0,60.47361239491175,-8.526964352006367,-0.0501352874713095,160.268483,1.5298170000000084,0.009545338992196,320.45454545454544,821539.0,5126.01719703056,8.54208426178194,12.802801535738682,0.4091270926842908,0.3476861850949111,0.2474662158769016,16.142891250220924,,15.584580750428438,13.763436596481888,0.3576651313809306,0.2554770150905896,0.1673956351170886,5.024943644520858,36.47267758289566,5.498640334072851,0.9606350607432059,-0.051461961303360226,-0.0922091700043215,-0.08007058075981299,-11.117947605700065,,-10.085940416355587
江西省,萍乡市,Medium/Small City,650.0,420.0,70.0,0.0,650.0,350.0,1000.0,1926064.7272727273,3.374756781514753,1.8171767285079439,5.191933510022697,1.5575800530068091,45867.0,21460.0,46.78745067259686,-17.30467592481272,-0.0870539682115215,183.3486,-3.648600000000016,-0.01989979743505,541.8181818181819,941966.0,5137.568544292129,8.54433520067016,10.76297436155292,0.1982239212768372,0.1154779762067937,0.0850983641390985,3.994644963747465,3.87059295983865,2.01107245759021,15.768318335172047,0.1957698354270858,0.1085458404552759,0.075865555737848,1.293168062899303,4.322074901432681,1.7235536142042234,5.0053439736191265,-0.002454085849751403,-0.006932135751517798,-0.0092328084012505,-2.701476900848162,0.451481941594031,-0.28751884338598677
江西省,赣州市,Large City,1900.0,2752.0,55.0,0.0,1900.0,2697.0,4597.0,8714789.0,2.1802019532544046,3.0947392989090154,5.27494125216342,-0.9145373456546109,21708.0,33340.0,153.58393219089737,-90.38075470883469,-0.0925497703622764,860.568142,35.49185799999998,0.041242356378096,245.36363636363637,2253118.0,2618.1750055999632,7.87023279129449,0.0,0.7337943359657519,1.145989202167196,0.6611845000910801,61.27422432596822,,,0.0753871245682239,0.6977141432133318,0.9825175863714208,0.5881759497175361,48.92900893306829,,,0.0753871245682239,-0.03608019275242014,-0.16347161579577518,-0.07300855037354403,-12.34521539289993,,
江西省,鹰潭市,Medium/Small City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172265.8181818181,0.0,0.0,0.0,0.0,53011.0,67542.0,127.41129199600084,-13.646154561456456,-0.1063480361614662,113.427447,1.1525529999999975,0.0101611473279478,373.45454545454544,733931.0,6470.4885758382625,8.775006898683822,9.420502397269685,0.1241374235826323,0.0401900327749661,0.0251903760010615,0.4692809281120332,2.068849236321656,1.352772881707084,8.820234551458416,0.1601579328024661,0.0611313272353203,0.0401015707473279,1.0395772709464188,2.369130476464385,1.5299412259094147,-0.6002678458112687,0.036020509219833796,0.0209412944603542,0.014911194746266399,0.5702963428343857,0.30028124014272883,0.17716834420233063
河北省,保定市,Large City,1906.0,1900.0,510.0,0.0,1906.0,1390.0,3296.0,11634190.909090908,1.6382746465941689,1.1947543330356216,2.8330289796297903,0.44352031355854726,26501.0,21329.0,80.48375532998755,-59.33600717467088,-0.0491514910601209,1149.01,-0.6028596609999113,-0.0005246774710402,535.1818181818181,1924707.0,1675.100303739741,7.423628325295958,7.236279487609863,0.4279463775650259,0.3714929706365593,0.2657824952847157,16.639566176549426,,83.08031585328938,9.64260523709384,0.3466424045044169,0.2341103731319652,0.161613418760807,7.777912988412318,44.64065350670263,3.994098514674011,2.406325749483976,-0.08130397306060899,-0.13738259750459408,-0.1041690765239087,-8.861653188137108,,-79.08621733861537
