Year,县级码,县级,pop_num_0_30,pop_pct_0_30,pop_num_30_60,pop_pct_30_60,pop_num_60_90,pop_pct_60_90,pop_num_lt_60,pop_pct_lt_60,pop_num_lt_90,pop_pct_lt_90,min,max,grid_num,pop_num,snap_invalid_pop_pct,reachable_grid_num,reachable_pop_num,reachable_pop_pct,unreachable_pop_pct,inequality_population_universe,pop_mean,pop_25%,pop_median,pop_75%,pop_std,pop_gini,pop_theil,pop_atkinson_05,zero_access_pop_pct,p90_p10,p80_p20
2014,110101.0,东城区,887854.0,1.0,0.0,0.0,0.0,0.0,887854.0,1.0,887854.0,1.0,1.0155487060546875,4.631881713867188,64,887854.0,0.0,64,887854.0,1.0,0.0,reachable_population_only,2.810203138739349,2.195039851173072,2.68058830385194,3.4855919903128143,0.8577271874895157,0.172167784511506,0.0466329658426109,0.0235751746068948,0.0,2.201445015919667,1.7534806629834254
2014,110102.0,西城区,1454738.0,1.0,0.0,0.0,0.0,0.0,1454738.0,1.0,1454738.0,1.0,1.0311126708984375,5.97015380859375,81,1454738.0,0.0,81,1454738.0,1.0,0.0,reachable_population_only,2.3129154851721463,1.7286077789316128,2.130179366278356,2.7425678522708505,0.9127842267376316,0.2092548279820435,0.0717712824003962,0.0350832440308822,0.0,2.714791356184799,1.8577131451382949
2014,110105.0,朝阳区,3652073.0,1.0,0.0,0.0,0.0,0.0,3652073.0,1.0,3652073.0,1.0,1.0052490234375,22.01728820800781,702,3652073.0,0.0,702,3652073.0,1.0,0.0,reachable_population_only,5.804572360301785,3.2188726102850684,4.895165351836965,8.281098809321897,3.2086778988234435,0.3115496183170567,0.1518541899699521,0.0773182466138654,0.0,4.951382268827455,3.0414499728324147
2014,110106.0,丰台区,2202575.0,1.0,0.0,0.0,0.0,0.0,2202575.0,1.0,2202575.0,1.0,1.0370635986328125,20.86830139160156,455,2202575.0,0.0,455,2202575.0,1.0,0.0,reachable_population_only,6.388116985434724,4.20800576196886,5.75579281951988,8.055276227019506,3.175452593374923,0.2706624024502276,0.1174009906682756,0.058812466820252,0.0,3.5435665568242776,2.349133723767692
2014,110107.0,石景山区,656183.0,0.9998445797176532,102.0,0.0001554202823468,0.0,0.0,656285.0,1.0,656285.0,1.0,1.1125946044921875,31.515884399414062,128,656285.0,0.0,128,656285.0,1.0,0.0,reachable_population_only,5.042160460395243,2.7908407850617736,4.04636083509558,6.89535181461714,3.0142410596899354,0.3283309255836451,0.169572100940202,0.0846785436584159,0.0,5.759536963956854,2.992245298154916
2014,110108.0,海淀区,3196335.0,0.999998748568284,4.0,1.251431716097698e-06,0.0,0.0,3196339.0,1.0,3196339.0,1.0,1.013946533203125,35.057373046875,627,3196339.0,0.0,627,3196339.0,1.0,0.0,reachable_population_only,6.034295572911777,3.125098237010674,4.490887437547956,6.937460229455742,4.550678296575233,0.3691876672068327,0.2305713536043741,0.1073199776345728,0.0,5.448336576776944,2.816153538584566
2014,110109.0,门头沟区,268994.0,0.8657174672854485,19592.0,0.063053958895204,864.0,0.0027806564151417,288586.0,0.9287714261806526,289450.0,0.9315520825957944,6.917266845703125,177.73658752441406,1810,310718.0,0.0,1810,310718.0,1.0,0.0,reachable_population_only,22.339849437375538,12.986048712150218,14.157286641431028,17.440006666930838,24.77735165235882,0.3889423351997044,0.3641524642834658,0.1469409402663972,0.0,3.807971588210012,1.4809237858529418
2014,110111.0,房山区,926277.0,0.964797505192308,28784.0,0.029981022296198,4781.0,0.0049798244718636,955061.0,0.994778527488506,959842.0,0.9997583519603698,1.3824462890625,95.01800537109376,2066,960074.0,0.0,2066,960074.0,1.0,0.0,reachable_population_only,13.601962059545842,8.4503173828125,12.33681591655276,17.48809036301689,8.409950752108742,0.3004902337581994,0.1593175116916592,0.0783641645643817,0.0,3.6944354968593975,2.3874601863866936
2014,110112.0,通州区,1127839.0,0.9590435066547393,48165.0,0.0409564933452607,0.0,0.0,1176004.0,1.0,1176004.0,1.0,1.2110137939453125,42.70362854003906,1352,1176004.0,0.0,1352,1176004.0,1.0,0.0,reachable_population_only,14.985449018727753,7.472280758350325,13.99272163667827,21.60715072760542,8.72219723805644,0.3330590234385399,0.181865876941895,0.0977821106780099,0.0,7.189903104363389,3.792694267752855
2014,110113.0,顺义区,675170.0,0.7634016754426333,209253.0,0.2365983245573668,0.0,0.0,884423.0,1.0,884423.0,1.0,5.59661865234375,49.73396301269531,1532,884423.0,0.0,1532,884423.0,1.0,0.0,reachable_population_only,24.259623154092843,17.96665561003763,22.60547056430724,29.71575293521332,9.010927911180843,0.2088483164528087,0.0689045547438744,0.0349694599261872,0.0,2.8145144734140835,1.8825929038028892
2014,110114.0,昌平区,1590622.0,0.9958628375374868,6593.0,0.0041277712038967,15.0,9.39125861647978e-06,1597215.0,0.9999906087413836,1597230.0,1.0,1.0292816162109375,66.156005859375,1815,1597230.0,0.0,1815,1597230.0,1.0,0.0,reachable_population_only,9.138349282970005,4.23709941058807,8.40499786312282,12.818658481463228,5.7886386409276085,0.3484386028676866,0.1961854593812259,0.1012647480887136,0.0,6.291936032664172,3.935297111591805
2014,110115.0,大兴区,1256569.0,0.9322994145347624,91057.0,0.0675588748324142,191.0,0.0001417106328232,1347626.0,0.9998582893671768,1347817.0,1.0,1.044158935546875,62.23114013671875,1544,1347817.0,0.0,1544,1347817.0,1.0,0.0,reachable_population_only,16.722087189005972,10.350430964109982,15.034843358126553,22.62611389160156,7.834359926811327,0.2646876044846622,0.1093616237434728,0.0556530331808468,0.0,3.55902370335602,2.4764601350550883
2014,110116.0,怀柔区,117298.0,0.3101825163027094,226199.0,0.5981600283479392,26013.0,0.0687887073657042,343497.0,0.9083425446506488,369510.0,0.977131252016353,19.530258178710938,176.05567932128906,2669,378158.0,0.0,2669,378158.0,1.0,0.0,reachable_population_only,37.360165103396696,29.152307321902796,31.69880834878696,36.68051627374464,18.257536375802527,0.1933451964481031,0.0863672186193124,0.0379672115440619,0.0,2.08609172570183,1.383541898709297
2014,110117.0,平谷区,39756.0,0.0947602510350548,374661.0,0.8930216926512896,5126.0,0.0122180563136555,414417.0,0.9877819436863444,419543.0,1.0,22.8314208984375,79.59091186523438,1284,419543.0,0.0,1284,419543.0,1.0,0.0,reachable_population_only,38.71372551912722,34.30859345656175,38.9501638405897,42.71540157481375,6.901075153925917,0.0981141471771386,0.0156809613736611,0.007829916378346,0.0,1.5710657782023,1.3341626767581731
2014,110118.0,密云区,7570.0,0.0159818604827915,367365.0,0.7755846996381386,91258.0,0.1926648116167224,374935.0,0.7915665601209301,466193.0,0.9842313717376526,27.400360107421875,182.6454162597656,2691,473662.0,0.0,2691,473662.0,1.0,0.0,reachable_population_only,51.37675766163462,39.59587097167969,46.04216864349645,56.76234989995542,17.897760030967998,0.1642619369476298,0.0502798322652988,0.0233958848134131,0.0,2.0217407150927578,1.5396772593305903
2014,110119.0,延庆区,143936.0,0.4452817814241122,169501.0,0.5243699090788159,5093.0,0.0157557533403248,313437.0,0.969651690502928,318530.0,0.985407443843253,13.91326904296875,121.63787841796876,2256,323247.0,0.0,2256,323247.0,1.0,0.0,reachable_population_only,34.292016353562985,27.454414557891877,31.23430025009882,37.643306038596414,12.379405989787887,0.1569087888048462,0.0508858364862939,0.0231446381873059,0.0,1.7392195255225171,1.4991210370896368
2014,120101.0,和平区,295759.0,1.0,0.0,0.0,0.0,0.0,295759.0,1.0,295759.0,1.0,1.0924530029296875,3.3263397216796875,14,295759.0,0.0,14,295759.0,1.0,0.0,reachable_population_only,1.873072030141146,1.2049600041385722,1.78626238730562,2.147204441566142,0.6634762042168741,0.1922810715071624,0.0597063942882704,0.0293914524931209,0.0,2.893777498428661,1.9926670856903412
2014,120102.0,河东区,827270.0,1.0,0.0,0.0,0.0,0.0,827270.0,1.0,827270.0,1.0,1.0517120361328125,9.68353271484375,61,827270.0,0.0,61,827270.0,1.0,0.0,reachable_population_only,3.949455759407916,2.891201257311236,3.2736440666698305,4.776916238766562,1.6093949971691976,0.2165209875215131,0.0775316330056189,0.0381756944019794,0.0,2.5905216821204458,1.893904104088025
2014,120103.0,河西区,1009085.0,1.0,0.0,0.0,0.0,0.0,1009085.0,1.0,1009085.0,1.0,1.017608642578125,7.29583740234375,58,1009085.0,0.0,58,1009085.0,1.0,0.0,reachable_population_only,2.7673852606415625,1.846147188965424,2.324806065761167,3.122737434659372,1.3960564714404993,0.2620645593275751,0.1137943946513342,0.0551119331831009,0.0,4.532971800433839,1.9150335061322543
2014,120104.0,南开区,1087575.0,1.0,0.0,0.0,0.0,0.0,1087575.0,1.0,1087575.0,1.0,1.03363037109375,4.8394775390625,59,1087575.0,0.0,59,1087575.0,1.0,0.0,reachable_population_only,2.343085706149962,1.7470902884566544,2.2849232885901114,2.75039414619894,0.7905407958684182,0.1883979165785155,0.056152914960693,0.0282133375127262,0.0,2.3693944353518823,1.8472935308786853
2014,120105.0,河北区,671572.0,1.0,0.0,0.0,0.0,0.0,671572.0,1.0,671572.0,1.0,1.6147613525390625,6.876754760742188,40,671572.0,0.0,40,671572.0,1.0,0.0,reachable_population_only,3.787070587885821,2.720913308667713,3.328371554931349,4.265649194897253,1.3150803979447538,0.1954600764087449,0.059945480259466,0.0302097276922678,0.0,2.561067111296373,1.8739444589536
2014,120106.0,红桥区,458608.0,1.0,0.0,0.0,0.0,0.0,458608.0,1.0,458608.0,1.0,1.1524200439453125,5.9937286376953125,35,458608.0,0.0,35,458608.0,1.0,0.0,reachable_population_only,2.936993751994743,1.6821654748271029,2.2987498615942945,4.244310224651763,1.4463553472869075,0.2767121051064023,0.1197297500673229,0.0600974548410283,0.0,3.739130434782609,2.6604006586169047
2014,120110.0,东丽区,761345.0,0.999988178954862,9.0,1.1821045138004134e-05,0.0,0.0,761354.0,1.0,761354.0,1.0,2.7301025390625,30.094757080078125,709,761354.0,0.0,709,761354.0,1.0,0.0,reachable_population_only,11.951936848148693,8.449439229754207,11.326897453232066,14.851399772117482,4.504256499163676,0.213807653177572,0.0706727658531414,0.0356595813720378,0.0,2.904379429402144,2.1993988283286816
2014,120111.0,西青区,591202.0,0.9996381565598496,214.0,0.0003618434401504,0.0,0.0,591416.0,1.0,591416.0,1.0,1.374664306640625,35.515594482421875,830,591416.0,0.0,830,591416.0,1.0,0.0,reachable_population_only,8.824309798484256,3.960299995226982,7.9978611009537905,12.306976318359377,5.525231324370953,0.3493737342636874,0.194781198187842,0.1000225200933706,0.0,6.807403891789273,3.998832818400275
2014,120112.0,津南区,480620.0,1.0,0.0,0.0,0.0,0.0,480620.0,1.0,480620.0,1.0,1.58935546875,28.7548828125,571,480620.0,0.0,571,480620.0,1.0,0.0,reachable_population_only,8.594645120491274,4.908182703502247,6.894569168140665,12.421203189426,5.097701333366713,0.3186774997063065,0.1622286411083829,0.0796779255672883,0.0,4.597436568140204,2.928274377415725
2014,120113.0,北辰区,887537.0,1.0,0.0,0.0,0.0,0.0,887537.0,1.0,887537.0,1.0,2.5188446044921875,29.332809448242188,717,887537.0,0.0,717,887537.0,1.0,0.0,reachable_population_only,8.725799141879277,5.097530782019755,6.599383076187832,12.421541791554985,5.395238605392723,0.3276261318582689,0.1717206105520985,0.0832211703037359,0.0,5.146887369557395,2.833558667310478
2014,120114.0,武清区,836262.0,0.8696179351380918,125381.0,0.1303820648619082,0.0,0.0,961643.0,1.0,961643.0,1.0,1.5863800048828125,46.131591796875,2346,961643.0,0.0,2346,961643.0,1.0,0.0,reachable_population_only,18.97017285298717,10.696378595688763,19.386492003180305,25.58635917536887,9.481101439186505,0.2855805112452187,0.1344626133429472,0.0719600314322193,0.0,4.999891111030452,3.126417894625252
2014,120115.0,宝坻区,684303.0,0.8659695576905555,105913.0,0.1340304423094445,0.0,0.0,790216.0,1.0,790216.0,1.0,1.305084228515625,52.38761901855469,2260,790216.0,0.0,2260,790216.0,1.0,0.0,reachable_population_only,16.03668654306053,5.847271194615966,13.521712808048024,23.177532548664,12.02523639703512,0.4107089612148541,0.2748144837601523,0.143184006528838,0.0,12.478339980494203,5.234063192904657
2014,120116.0,滨海新区,1429419.0,0.5860383367457634,1009394.0,0.4138349783241675,309.0,0.000126684930069,2438813.0,0.9998733150699308,2439122.0,1.0,1.0590362548828125,66.83761596679688,2553,2439122.0,0.0,2553,2439122.0,1.0,0.0,reachable_population_only,25.190731723567666,21.91024666796298,28.17215091856566,32.708065695122414,11.153037177557191,0.2397309394280502,0.1253907680787306,0.0747550935442913,0.0,6.888523295604107,2.855958690039408
2014,120117.0,宁河区,88050.0,0.259007153951146,237216.0,0.6977926295477008,14686.0,0.0432002165011531,325266.0,0.9567997834988468,339952.0,1.0,14.605178833007812,68.76663208007812,1718,339952.0,0.0,1718,339952.0,1.0,0.0,reachable_population_only,36.16748404326695,29.51044023407172,34.60413950794148,38.786660619528895,10.031256704565315,0.1471733005460113,0.0362514769526406,0.0177531377774523,0.0,2.0926405649332094,1.4802526751700542
2014,120118.0,静海区,545290.0,0.8438108826210148,100933.0,0.1561891173789852,0.0,0.0,646223.0,1.0,646223.0,1.0,1.6541290283203125,51.49909973144531,2180,646223.0,0.0,2180,646223.0,1.0,0.0,reachable_population_only,18.775636570192397,10.554767116732291,17.57092489262068,24.424207159813413,11.52264449626347,0.3437425383224826,0.1986073811231901,0.1075085529767149,0.0,10.978626168881387,3.7834676534228096
2014,120119.0,蓟州区,301840.0,0.3794696175382751,455962.0,0.5732299421944971,37624.0,0.0473004402672278,757802.0,0.952699559732772,795426.0,1.0,11.5997314453125,81.00288391113281,2273,795426.0,0.0,2273,795426.0,1.0,0.0,reachable_population_only,33.92967594122404,27.04807002838673,32.239266387687245,36.49753715797074,11.178395841224098,0.1742265992006202,0.0509160505098786,0.0249677236322689,0.0,2.355108877721943,1.5234895152759629
2014,130102.0,长安区,964039.0,0.9943497638514848,5478.0,0.0056502361485151,0.0,0.0,969517.0,1.0,969517.0,1.0,1.0778045654296875,34.962615966796875,215,969517.0,0.0,215,969517.0,1.0,0.0,reachable_population_only,4.233977370200731,1.9947032453395108,3.066175462989551,5.268211754000917,3.649538852194729,0.3796278946248602,0.2558253866918881,0.1155041162310691,0.0,6.031110375641238,3.2088782696177063
2014,130104.0,桥西区,665351.0,1.0,0.0,0.0,0.0,0.0,665351.0,1.0,665351.0,1.0,1.07208251953125,9.561309814453123,101,665351.0,0.0,101,665351.0,1.0,0.0,reachable_population_only,3.5904186784962477,2.152440966845586,3.0584377299996697,4.662632656941372,1.8749075020692565,0.2882716827202818,0.1298512044134998,0.0645532739807047,0.0,3.939591836734694,2.6154357950765137
