Year,省级,省级码,pop_num_0_30,pop_pct_0_30,pop_num_30_60,pop_pct_30_60,pop_num_60_90,pop_pct_60_90,pop_num_lt_60,pop_pct_lt_60,pop_num_lt_90,pop_pct_lt_90,min,max,grid_num,pop_num,snap_invalid_pop_pct,reachable_grid_num,reachable_pop_num,reachable_pop_pct,unreachable_pop_pct,inequality_population_universe,pop_mean,pop_25%,pop_median,pop_75%,pop_std,pop_gini,pop_theil,pop_atkinson_05,zero_access_pop_pct,p90_p10,p80_p20
2014,广东省,440000.0,68964816.0,0.6519538015218939,21244868.0,0.2008367927122553,9182467.0,0.0868057745271058,90209684.0,0.8527905942341493,99392151.0,0.9395963687612552,1.0009002685546875,219.73434448242188,215999,105781753.0,0.0,215999,105781753.0,1.0,0.0,reachable_population_only,29.15125068268232,7.124205977568389,17.984503401013,40.71208832969128,30.23653161591048,0.5236337758585738,0.4580310869701406,0.2271226733797171,0.0,23.928364479211936,8.849442219888896
2014,广西壮族自治区,450000.0,14558282.0,0.3114287184212038,12054416.0,0.2578663695480039,8492037.0,0.1816604596404606,26612698.0,0.5692950879692077,35104735.0,0.7509555476096683,1.0235595703125,440.7261657714844,292546,46746755.0,0.0,292546,46746755.0,1.0,0.0,reachable_population_only,70.1031471358294,22.102847331945817,52.45513936786379,89.80384826660156,73.9654809269562,0.5025459246280576,0.4437376999998073,0.2239754493870764,0.0,35.48012507949968,7.316583551017177
2014,新疆维吾尔自治区,650000.0,7685950.0,0.3464197247968996,2508609.0,0.1130675634635959,1648992.0,0.0743230641407098,10194559.0,0.4594872882604956,11843551.0,0.5338103524012056,1.0233306884765625,963.6385498046876,434799,22186814.0,0.0,434799,22186814.0,1.0,0.0,reachable_population_only,108.55357909325164,13.63092840789409,76.81182861328125,164.13749401385968,110.46997302806076,0.542820696903539,0.5090202163845515,0.279566954783116,0.0,87.2382432759225,27.437561831817455
2014,江苏省,320000.0,40875322.0,0.5120847670445461,29460339.0,0.3690782138393517,8451296.0,0.1058775743316347,70335661.0,0.8811629808838978,78786957.0,0.9870405552155326,1.0052490234375,161.14288330078125,130774,79821398.0,0.0,130774,79821398.0,1.0,0.0,reachable_population_only,31.28912822450223,10.252371687638131,29.19819092609473,46.99815630912781,23.162928827975925,0.4136546035392966,0.2880122254347773,0.1575740739537081,0.0,16.543737514377383,7.2800167520376275
2014,江西省,360000.0,15353455.0,0.3387325446384329,15406472.0,0.3399022216472296,8535732.0,0.1883178881047751,30759927.0,0.6786347662856625,39295659.0,0.8669526543904376,1.0228729248046875,303.911376953125,207267,45326188.0,0.0,207267,45326188.0,1.0,0.0,reachable_population_only,49.79099340189853,22.03223450543129,42.68943786621094,69.09507751464844,38.511584450093736,0.4079719622259602,0.2834392903855979,0.1515676830201158,0.0,15.310959530255618,4.495489373042841
2014,河北省,130000.0,25814388.0,0.3538475081348475,31570843.0,0.4327533980378111,12215644.0,0.16744441858015,57385231.0,0.7866009061726587,69600875.0,0.9540453247528088,1.0123443603515625,293.7254333496094,271000,72953426.0,0.0,271000,72953426.0,1.0,0.0,reachable_population_only,41.87271929722583,21.79127176029166,39.80664515136153,57.29827880859375,29.056014863759074,0.3675450763527781,0.2382559631738985,0.1302919244471891,0.0,13.130576265601189,3.6407055741998855
2014,河南省,410000.0,32576868.0,0.3411442634637547,34365559.0,0.3598753972780689,16232846.0,0.1699900153873158,66942427.0,0.7010196607418236,83175273.0,0.8710096761291395,1.019439697265625,269.498046875,228566,95492938.0,0.0,228566,95492938.0,1.0,0.0,reachable_population_only,48.70301395959991,22.37328473259421,41.34894188982801,66.9158935546875,36.94191068348475,0.4096746119481298,0.2821611997973443,0.1517894066599424,0.0,18.403253317801724,4.407194882683366
2014,浙江省,330000.0,36584792.0,0.6635706270066165,15466074.0,0.280521819599541,2046603.0,0.037121042971725,52050866.0,0.9440924466061574,54097469.0,0.9812134895778826,1.0027313232421875,271.3975524902344,129987,55133230.0,0.0,129987,55133230.0,1.0,0.0,reachable_population_only,25.54856115673531,8.709970505511174,21.43157958984375,35.5539757121693,23.613893022572487,0.4442030819469129,0.3451794347239938,0.1740720947046049,0.0,15.737928519328957,5.857073743866197
2014,海南省,460000.0,2761456.0,0.3149505645762732,2334698.0,0.2662778089584248,1983437.0,0.2262156641103351,5096154.0,0.5812283735346981,7079591.0,0.8074440376450333,1.1661529541015625,151.12106323242188,37882,8767903.0,0.0,37882,8767903.0,1.0,0.0,reachable_population_only,52.63299154778992,17.700448036193848,50.63565393008402,81.58699035644531,36.49458614783732,0.397732871603692,0.2806351696288105,0.1634350357965099,0.0,25.557030509230856,9.646020563120814
2014,湖北省,420000.0,25416047.0,0.4374488462815755,16455785.0,0.2832291017917797,8992059.0,0.1547670192475587,41871832.0,0.7206779480733552,50863891.0,0.8754449673209139,1.0086822509765625,372.2850036621094,243644,58100615.0,0.0,243644,58100615.0,1.0,0.0,reachable_population_only,49.87356195793031,13.819911918662562,36.17121118432477,63.40576171875,56.74745174084096,0.5179260109262172,0.4811232015766117,0.2355301074503968,0.0,30.15018669616927,8.148165933039882
2014,湖南省,430000.0,22710418.0,0.3401613284638585,21682921.0,0.3247712663120906,12657613.0,0.189588340173281,44393339.0,0.6649325947759491,57050952.0,0.8545209349492302,1.0015869140625,313.2740173339844,270484,66763668.0,0.0,270484,66763668.0,1.0,0.0,reachable_population_only,51.76998260674811,21.305743138284694,44.12612915039063,71.6389444315875,42.840501687110745,0.4319019505316384,0.3194290205330276,0.1704612175942955,0.0,22.49415478715533,5.185546142889272
2014,甘肃省,620000.0,6854511.0,0.2639628396987767,4869255.0,0.1875118993925995,5320257.0,0.2048796982960994,11723766.0,0.4514747390913762,17044023.0,0.6563544373874757,1.00067138671875,622.5494384765625,328722,25967712.0,0.0,328722,25967712.0,1.0,0.0,reachable_population_only,86.53672276730481,27.40694257948134,67.48237609863281,104.85946655273438,87.95678559763655,0.4936563177744887,0.4275732580855697,0.2185377607489106,0.0,37.17184668358101,6.0981212344476
2014,福建省,350000.0,18757171.0,0.5024279555362411,9760330.0,0.2614393528351925,5526847.0,0.1480416443807868,28517501.0,0.7638673083714336,34044348.0,0.9119089527522204,1.0109710693359375,217.0328521728516,154104,37333056.0,0.0,154104,37333056.0,1.0,0.0,reachable_population_only,38.58085733599704,12.446578001334968,29.80182548414049,56.83570564691745,33.47475876064997,0.4667483962474582,0.3629264673825501,0.1928568756206417,0.0,26.3588930579732,8.564302600472812
2014,西藏自治区,540000.0,342393.0,0.0844381958463647,105707.0,0.0260686064502827,73886.0,0.0182211684768803,448100.0,0.1105068022966475,521986.0,0.1287279707735278,1.3130950927734375,1671.64697265625,575074,4054954.0,0.0,575074,4054954.0,1.0,0.0,reachable_population_only,433.1608838847103,217.68490292610375,385.7698059082031,599.1302490234375,297.8841371749494,0.3813075732234142,0.2560772352526467,0.1515089364201081,0.0,18.08124725065479,4.014775159570867
2014,贵州省,520000.0,9711642.0,0.2750540045623489,7433649.0,0.210536480438725,6643240.0,0.1881504451326335,17145291.0,0.485590485001074,23788531.0,0.6737409301337075,1.008453369140625,457.5677490234375,228201,35308128.0,0.0,228201,35308128.0,1.0,0.0,reachable_population_only,75.45599183981321,26.57305556353401,62.12471008300781,102.46923269227494,66.56281432244762,0.4533216151514972,0.3515275205841545,0.1856607616625099,0.0,25.55489138358361,5.6723622047244096
2014,辽宁省,210000.0,25882642.0,0.5827022064621518,9904798.0,0.2229891233345462,6023343.0,0.1356049840807733,35787440.0,0.805691329796698,41810783.0,0.9412963138774714,1.004791259765625,217.0090484619141,211402,44418301.0,0.0,211402,44418301.0,1.0,0.0,reachable_population_only,31.993923833652453,5.614435549379277,20.95619201660156,50.94703674316406,31.18708638576353,0.5206761987203098,0.4541882762892785,0.2376430011804436,0.0,29.92010946327684,13.85248990578735
2014,重庆市,500000.0,13861067.0,0.4736171639862033,9918124.0,0.3388912095254642,2861641.0,0.0977790739173717,23779191.0,0.8125083735116676,26640832.0,0.9102874474290392,1.0260772705078125,627.1185913085938,109803,29266395.0,0.0,109803,29266395.0,1.0,0.0,reachable_population_only,40.965223661959335,15.018658638000488,31.772918701171875,52.25578308105469,42.73630178936739,0.4607076341161082,0.3783865654953968,0.1829780937570697,0.0,15.781235164645462,5.157725823160204
2014,陕西省,610000.0,15283876.0,0.4033842960723289,11752050.0,0.3101695156815465,5427646.0,0.1432507801711942,27035926.0,0.7135538117538756,32463572.0,0.8568045919250697,1.013946533203125,243.0164337158203,281852,37889120.0,0.0,281852,37889120.0,1.0,0.0,reachable_population_only,46.48410141047003,16.19659423828125,37.57097789219448,66.16834635868986,39.841082897555225,0.4554856764225081,0.3507956045792447,0.1878975432568042,0.0,28.64869304520453,7.594707600363388
2014,青海省,630000.0,2080641.0,0.3628873937573296,1007007.0,0.1756334445612613,386447.0,0.0674007407598614,3087648.0,0.5385208383185909,3474095.0,0.6059215790784523,1.0457611083984375,1901.107666015625,312672,5733572.0,0.0,312672,5733572.0,1.0,0.0,reachable_population_only,154.37197838215138,17.033615112304688,55.34814626199631,186.13998413085935,222.5126058200445,0.663293520596008,0.7899887079860509,0.381975885545211,0.0,141.18043346977117,32.33733677468693
2014,黑龙江省,230000.0,15150844.0,0.3908427775078719,7879546.0,0.2032668044196773,7508358.0,0.1936913544383039,23030390.0,0.5941095819275494,30538748.0,0.7878009363658532,1.0004425048828125,851.5701904296875,520335,38764549.0,0.0,520335,38764549.0,1.0,0.0,reachable_population_only,59.4253542153965,10.433046299384172,45.938873291015625,83.21365356445312,68.60421998225831,0.5225833486660192,0.4958810107190788,0.253442739968801,0.0,47.02998338870432,15.594884676866863
2015,上海市,310000.0,22756313.0,0.964414460440713,500297.0,0.0212026289722376,337425.0,0.0143000999025724,23256610.0,0.9856170894129508,23594035.0,0.9999171893155232,1.012115478515625,96.57485961914062,8708,23595989.0,0.0,8708,23595989.0,1.0,0.0,reachable_population_only,10.1194404423018,3.1567919075635227,6.845025441120543,13.161483926480043,11.087567615661811,0.4819173514809333,0.4115399672971999,0.1875147488615378,0.0,10.469495137110671,5.472999834354812
2015,云南省,530000.0,10492590.0,0.222949806859235,7815083.0,0.1660573076274676,7279432.0,0.154675629033912,18307673.0,0.3890071144867026,25587105.0,0.5436827435206146,1.017608642578125,709.8971557617188,478436,47062566.0,0.0,478436,47062566.0,1.0,0.0,reachable_population_only,97.80139616148314,35.801137025097766,80.6817626953125,140.17227172851562,80.92756064539614,0.4502107285213147,0.3434050983150103,0.1902445796465214,0.0,38.21751238890937,6.321815650338069
2015,内蒙古自治区,150000.0,6851865.0,0.2680626936348057,3128394.0,0.1223908705718756,3371840.0,0.1319151082085802,9980259.0,0.3904535642066813,13352099.0,0.5223686724152615,1.0027313232421875,1149.5494384765625,900023,25560681.0,0.0,900023,25560681.0,1.0,0.0,reachable_population_only,123.85794616468138,24.156417846679688,84.88471984863281,161.03256225585938,141.267707692473,0.5507240201058659,0.5342164415406029,0.2761848187126537,0.0,79.17577839108658,19.898717885334783
2015,北京市,110000.0,18905031.0,0.9408284801078928,1024701.0,0.0509953083068225,144741.0,0.0072031860217154,19929732.0,0.9918237884147152,20074473.0,0.9990269744364308,1.002960205078125,175.9943389892578,21079,20094025.0,0.0,21079,20094025.0,1.0,0.0,reachable_population_only,10.412572373851042,3.282115552969295,6.487303721888175,13.096160888671877,11.462483712473643,0.4954925101053783,0.4264862913219888,0.1952270840697503,0.0,11.305462773408038,5.488412837461177
2015,吉林省,220000.0,9464507.0,0.3366981062671017,6062936.0,0.21568783980176,4645641.0,0.1652678292801521,15527443.0,0.5523859460688617,20173084.0,0.7176537753490139,1.0031890869140625,561.17822265625,238579,28109772.0,0.0,238579,28109772.0,1.0,0.0,reachable_population_only,63.45653373712948,15.239461263020834,50.9245336025576,97.53689659966363,55.232060819736695,0.4740426736296877,0.385581100045248,0.2143617497750821,0.0,41.40328965328965,15.062727184996945
2015,四川省,510000.0,32118923.0,0.3897160413326406,27488650.0,0.3335344668804272,10937876.0,0.1327150893355701,59607573.0,0.7232505082130678,70545449.0,0.8559655975486379,1.002044677734375,1003.981689453125,576056,82416220.0,0.0,576056,82416220.0,1.0,0.0,reachable_population_only,53.96516650003037,19.54081582759625,37.40524291992188,64.12673950195312,69.54053178351354,0.5034801384058148,0.4855812223848654,0.2213212520790888,0.0,20.5685035279858,4.854789110313847
2015,天津市,120000.0,11482357.0,0.8727304166204296,1666050.0,0.1266301431500925,8413.0,0.0006394402294779,13148407.0,0.999360559770522,13156820.0,1.0,1.017608642578125,67.07633972167969,16432,13156820.0,0.0,16432,13156820.0,1.0,0.0,reachable_population_only,13.099622199828186,3.1565521699352965,7.6116943359375,21.91539001464844,11.934697280289758,0.4910185857568732,0.3966365489976666,0.2017794439803794,0.0,16.188694544190895,9.121315855389495
2015,宁夏回族自治区,640000.0,2421081.0,0.3756664131791968,1180119.0,0.1831128623348911,843175.0,0.1308310328867019,3601200.0,0.5587792755140879,4444375.0,0.68961030840079,1.04095458984375,310.6681823730469,73393,6444763.0,0.0,73393,6444763.0,1.0,0.0,reachable_population_only,73.44490401083375,11.071051405026363,51.01421403416159,111.02426169053564,71.33119784176415,0.5254452041604483,0.468786730138772,0.2542490209238487,0.0,59.6132444871883,23.14709115027478
2015,安徽省,340000.0,24523541.0,0.4026495274821655,21171906.0,0.3476193730259764,12004489.0,0.197100484938731,45695447.0,0.7502689005081419,57699936.0,0.947369385446873,1.0274505615234375,329.74481201171875,181244,60905426.0,0.0,181244,60905426.0,1.0,0.0,reachable_population_only,41.83234009937815,16.48126482714691,38.34342956542969,59.95811462402344,35.04246084730248,0.4183327111958258,0.3136875844772236,0.1679014451302823,0.0,20.8517230863068,6.260833296746719
2015,山东省,370000.0,52602532.0,0.536460200485312,39136480.0,0.3991283900001126,6299914.0,0.0642488678583043,91739012.0,0.9355885904854244,98038926.0,0.9998374583437288,1.0054779052734375,118.61457824707033,219469,98054864.0,0.0,219469,98054864.0,1.0,0.0,reachable_population_only,29.151050859128382,13.282152938300142,27.906304078943588,42.577056884765625,18.883827615140223,0.3691583024482237,0.2301133873080442,0.1280045024777071,0.0,12.978672096886555,4.715645142388374
2015,山西省,140000.0,16896887.0,0.4610422177738761,11470723.0,0.3129859110373295,5797457.0,0.1581872703965341,28367610.0,0.7740281288112058,34165067.0,0.93221539920774,1.008453369140625,218.3301544189453,224435,36649327.0,0.0,224435,36649327.0,1.0,0.0,reachable_population_only,39.00888221867111,11.85460363115583,32.740631103515625,57.06909873405031,32.3929894811062,0.4464616233473337,0.3369868992762204,0.1812764016712161,0.0,22.417494270435448,7.87718897952199
2015,广东省,440000.0,68769474.0,0.6445028105438992,23002939.0,0.2155819722609754,10063778.0,0.0943170396459606,91772413.0,0.8600847828048747,101836191.0,0.9544018224508352,1.0009002685546875,187.47161865234372,215936,106701589.0,0.0,215936,106701589.0,1.0,0.0,reachable_population_only,28.5169521500433,7.116506349633243,18.47511201640159,41.75603574679833,27.97945060221043,0.5090699494810591,0.4288749995982181,0.2163320904638843,0.0,22.431588811995383,8.982237339380196
2015,广西壮族自治区,450000.0,14387062.0,0.3051110148016059,12390477.0,0.2627687995885441,9421121.0,0.1997967193634614,26777539.0,0.56787981439015,36198660.0,0.7676765337536114,1.0031890869140625,442.507080078125,292594,47153532.0,0.0,292594,47153532.0,1.0,0.0,reachable_population_only,67.57183991116925,22.735404506806404,52.31414794921875,85.78654288616117,67.1699207384256,0.4845928863260127,0.4097917574503471,0.2100720801312244,0.0,31.5618725772786,6.984275585777918
2015,新疆维吾尔自治区,650000.0,8323024.0,0.371891915464828,2858404.0,0.1277200857203254,2187577.0,0.0977459876070046,11181428.0,0.4996120011851535,13369005.0,0.5973579887921582,1.0068511962890625,1018.5745239257812,430564,22380223.0,0.0,430564,22380223.0,1.0,0.0,reachable_population_only,86.10129967405594,9.521121003660252,60.10110121506911,137.4489039537128,90.7941918050716,0.5406892467664037,0.5137961928731536,0.2781097926155014,0.0,61.76574307304786,26.3594091460947
2015,江苏省,320000.0,42431888.0,0.5270005073163306,29273087.0,0.3635692972161664,8339735.0,0.1035788126110193,71704975.0,0.890569804532497,80044710.0,0.9941486171435164,1.0077667236328125,156.32423400878906,130759,80515839.0,0.0,130759,80515839.0,1.0,0.0,reachable_population_only,30.252261711562294,9.52915588479854,28.22113037109375,46.122894287109375,22.26453433057509,0.4154653752023238,0.2901773509561173,0.1596931505272656,0.0,17.281033925686593,7.462611286009275
2015,江西省,360000.0,15391438.0,0.3366424373102503,16555576.0,0.3621045321246192,8780168.0,0.1920403509739288,31947014.0,0.6987469694348696,40727182.0,0.8907873204087984,1.0118865966796875,248.4681701660156,207716,45720433.0,0.0,207716,45720433.0,1.0,0.0,reachable_population_only,47.62424275647342,21.97125805095888,42.53475358304368,67.16441363781955,34.239569006851305,0.3911748592032074,0.2595558414089455,0.1416905036908419,0.0,14.565733184743143,4.298428971726803
2015,河北省,130000.0,26955022.0,0.3662884601550094,33675046.0,0.4576060351569777,9865501.0,0.134061072921688,60630068.0,0.8238944953119871,70495569.0,0.9579555682336752,1.0018157958984375,304.4716796875,270721,73589602.0,0.0,270721,73589602.0,1.0,0.0,reachable_population_only,40.16999118301438,21.005660361205457,38.19709812829254,53.77331524993737,28.527010138706657,0.3682478203256518,0.2417858473827875,0.1309863294193304,0.0,12.908904723300765,3.5678581520203445
2015,河南省,410000.0,36310885.0,0.3769677371237458,40090514.0,0.4162066097454758,13501896.0,0.1401722701608665,76401399.0,0.7931743468692217,89903295.0,0.9333466170300884,1.019439697265625,263.09967041015625,228152,96323588.0,0.0,228152,96323588.0,1.0,0.0,reachable_population_only,41.8044881936357,20.45562744140625,37.902374267578125,55.66062927246094,30.73406769177809,0.3912320244252062,0.2631019046930938,0.1417807062474312,0.0,14.911188204683434,4.015198164749917
2015,浙江省,330000.0,36939032.0,0.6642170309601757,15898982.0,0.2858866095713953,1885314.0,0.0339006627869309,52838014.0,0.9501036405315708,54723328.0,0.984004303318502,1.000213623046875,255.80062866210935,129913,55612895.0,0.0,129913,55612895.0,1.0,0.0,reachable_population_only,24.776521155127,8.656411528287569,21.02553721577804,35.28365094540087,21.44454081579108,0.4365808277907458,0.3266342227550438,0.1681000933029631,0.0,15.70657786425204,5.99768022840828
2015,海南省,460000.0,3346319.0,0.3784161210255253,2418844.0,0.2735332656109192,1858762.0,0.2101967881572699,5765163.0,0.6519493866364445,7623925.0,0.8621461747937145,1.1151123046875,168.89144897460938,37919,8842961.0,0.0,37919,8842961.0,1.0,0.0,reachable_population_only,46.750683273269416,13.676104969044784,43.126141572311234,75.47047207076153,34.84001357281064,0.424168702728391,0.3091090389893473,0.1745514003977079,0.0,23.60771866749059,10.17924689529452
2015,湖北省,420000.0,25560966.0,0.436152063140556,18940132.0,0.3231793997126112,9631205.0,0.1643392480268405,44501098.0,0.7593314628531672,54132303.0,0.9236707108800076,1.0086822509765625,322.4389038085937,243851,58605629.0,0.0,243851,58605629.0,1.0,0.0,reachable_population_only,42.36591544972036,13.280460603775516,35.96168518066406,59.03298810323079,40.13073886268691,0.4623900875888878,0.3780211497681762,0.1962773380865298,0.0,24.696857670979668,7.945124883319662
2015,湖南省,430000.0,22176874.0,0.3293053131532093,22071916.0,0.3277467874990556,14594939.0,0.2167208488377121,44248790.0,0.6570521006522649,58843729.0,0.873772949489977,1.0036468505859375,307.64923095703125,270288,67344416.0,0.0,270288,67344416.0,1.0,0.0,reachable_population_only,50.805210330624334,22.13287353515625,45.46211242675781,70.68551371704935,40.302470895541816,0.4136619417304372,0.2978053147273654,0.1611972196022617,0.0,20.773280539668573,4.927359903242527
2015,甘肃省,620000.0,7048519.0,0.2690978601117911,5731221.0,0.2188061501895305,5349008.0,0.2042140492947314,12779740.0,0.4879040103013216,18128748.0,0.6921180595960531,1.00067138671875,774.2644653320312,327382,26193144.0,0.0,327382,26193144.0,1.0,0.0,reachable_population_only,77.68057296027284,26.434817288091278,61.46186828613281,102.2449089499081,70.70082251923031,0.4713448884290535,0.3787150767649221,0.2009309814033126,0.0,36.49618306114698,6.108305824597043
2015,福建省,350000.0,19362898.0,0.5141943947071822,9486402.0,0.2519175969598664,5617853.0,0.1491857532322345,28849300.0,0.7661119916670486,34467153.0,0.9152977448992832,1.0109710693359375,256.014404296875,154287,37656766.0,0.0,154287,37656766.0,1.0,0.0,reachable_population_only,38.23595754269751,10.993919372558594,29.19513791595575,56.66709954398019,34.505173409978745,0.4752593141587953,0.3796006757725435,0.1999986697272046,0.0,26.9111760096873,9.316606967382002
2015,西藏自治区,540000.0,345491.0,0.0844653120897336,101420.0,0.0247950654348182,72297.0,0.0176751020088843,446911.0,0.1092603775245518,519208.0,0.1269354795334361,1.3130950927734375,1676.100830078125,555050,4090330.0,0.0,555050,4090330.0,1.0,0.0,reachable_population_only,432.7164056023749,218.0229663848877,385.9357299804688,596.3574374759144,298.9632404208515,0.3822067180739991,0.2572126476373392,0.1517556395788307,0.0,17.760644560759356,4.081410996765183
2015,贵州省,520000.0,10183181.0,0.2859217689491052,8688348.0,0.2439500809624635,7116288.0,0.1998100253065609,18871529.0,0.5298718499115689,25987817.0,0.7296818752181298,1.01715087890625,397.31256103515625,228147,35615270.0,0.0,228147,35615270.0,1.0,0.0,reachable_population_only,66.71093683337341,26.3397216796875,55.96870422363281,94.2299141508625,54.964409539962304,0.4383957150406422,0.3253659101512325,0.1752917541709019,0.0,25.240159094636702,5.448194057291976
2015,辽宁省,210000.0,25370720.0,0.5662806685457783,10456336.0,0.2333879740353955,6357726.0,0.1419059975322291,35827056.0,0.7996686425811738,42184782.0,0.9415746401134027,1.011199951171875,218.8181304931641,211315,44802377.0,0.0,211315,44802377.0,1.0,0.0,reachable_population_only,32.55936073093216,5.821241874638477,22.341578889135352,52.34152569196611,31.001336509468757,0.5125563095014345,0.4405086554407951,0.2319192915746295,0.0,28.380613090306547,13.186372544093262
2015,重庆市,500000.0,15590812.0,0.5281260759288539,7991440.0,0.2707035302728864,2926354.0,0.099127861640478,23582252.0,0.7988296062017403,26508606.0,0.8979574678422184,1.006622314453125,450.6884765625,109667,29521004.0,0.0,109667,29521004.0,1.0,0.0,reachable_population_only,39.28969032541233,13.1081958898132,28.226668039957683,51.05281405978732,38.69092299604041,0.4810963684908172,0.3925949732237933,0.1934128198122819,0.0,18.447187674030072,6.044867530680124
