省级,地级,city_level,new_hosp_beds,expanded_beds,decreased_beds,closed_beds,city_pop,net_SEE_beds,net_CIE_beds,net_total_beds,SEE_city,CIE_city,Dominance_city,acc_median,acc_gini,acc_theil,acc_atkinson_05,acc_zero_access_pop_pct,acc_p90_p10,acc_p80_p20,acc_delta,gini_delta,theil_delta,atkinson_05_delta,zero_access_pop_pct_delta,p90_p10_delta,p80_p20_delta
上海市,上海市,Mega City,800.0,200.0,205.0,0.0,23858922.0,800.0,-5.0,795.0,0.33530433604669985,-0.002095652100291874,0.33739998814699174,18.76656793165198,0.109701873358489,0.0389053834766172,0.0286828578978491,1.302517660056386,1.672865221716702,1.3049476018353356,0.2744467347235009,0.0010532156509998891,0.0003565189621062004,0.00018826190770659945,-0.002131847485930649,0.033040804114411015,0.00198440227840746
云南省,临沧市,Small City,1816.0,0.0,0.0,0.0,2522084.5,1816.0,0.0,1816.0,7.200393166842744,0.0,7.200393166842744,0.0,0.866485792603417,1.8586033505340005,0.8350059994183259,81.73734588469192,,,0.0,0.866485792603417,1.8586033505340005,0.8350059994183259,-18.26265411530808,,
云南省,丽江市,Small City,800.0,0.0,0.0,0.0,1286942.0,800.0,0.0,800.0,6.216286359447434,0.0,6.216286359447434,0.0,0.7588259490210895,1.3411245606918314,0.7344119085149704,72.79556091527041,,,0.0,0.7588259490210895,1.3411245606918314,0.7344119085149704,-27.204439084729586,,
云南省,保山市,Small City,530.0,0.0,0.0,0.0,2597706.0,530.0,0.0,530.0,2.040261677033506,0.0,2.040261677033506,0.206339438388377,0.6141706722104341,0.797345373218326,0.5297348775308865,49.51059794803071,,,0.206339438388377,-0.04272197580200299,-0.1235661197948138,-0.05315964461468026,-5.160733711850099,,
云南省,大理白族自治州,Small City,671.0,0.0,0.0,0.0,3581128.0,671.0,0.0,671.0,1.8737112999032708,0.0,1.8737112999032708,9.594117485409027,0.5518479823622641,0.5804077250391271,0.3910491856198607,30.441018186196285,,,3.6252574449467874,-0.04069957995398854,-0.11279666454163051,-0.07139354219297861,-8.904868248340595,,
云南省,德宏傣族景颇族自治州,Small City,1000.0,0.0,0.0,0.0,1251734.0,1000.0,0.0,1000.0,7.9889177732649275,0.0,7.9889177732649275,0.0,0.7099928397615101,1.0755911349682188,0.6316807279256986,56.562670373570455,,,0.0,-0.2899991308547434,-10.84805536323821,-0.36830874442699435,-43.43588832579985,,
云南省,文山壮族苗族自治州,Small City,450.0,0.0,0.0,0.0,3639729.0,450.0,0.0,450.0,1.236355783631144,0.0,1.236355783631144,0.0,0.8325936484775658,1.5612911565881626,0.7662696645119684,71.42897491077167,,,0.0,0.001475943294626303,0.003971268404535433,-0.0024018370530909383,-1.6226454836859006,,
云南省,昆明市,Super City,3000.0,0.0,0.0,0.0,6670633.5,3000.0,0.0,3000.0,4.49732397979892,0.0,4.49732397979892,42.20634000226682,0.2999100710817852,0.2597098707396302,0.2066980661161097,15.543118540470427,,8.234382443019623,5.403512912608981,0.006624885258461277,0.006752404003595891,0.0040785393727079955,0.12113829944185817,,0.9948290923814422
云南省,昭通市,Small City,0.0,0.0,0.0,0.0,5380197.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7964704252532886,1.4391631580245627,0.7515607524624291,72.53907069557312,,,0.0,-0.02833585297337371,-0.14475982299658652,-0.031932198579237014,-3.371470602871227,,
云南省,普洱市,Small City,0.0,0.0,0.0,0.0,2629986.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574577485393646,1.823801414922446,0.8336706756915435,82.50045159439385,,,0.0,-5.011964566792315e-05,-0.0005047780169140648,-0.00010616933905471804,-0.01590638973104319,,
云南省,曲靖市,Medium-sized City,0.0,0.0,0.0,0.0,6057813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7107751125228206,1.042787007747116,0.6227142058610282,57.65036419949674,,,0.0,-0.0001714270140998897,-0.001312490171859082,-0.0018287076614220688,-0.8429271645807077,,
云南省,楚雄彝族自治州,Small City,0.0,0.0,0.0,0.0,2779047.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0797560981561228,0.6879278696395417,0.9668802595667574,0.5836682603778021,49.38138813270796,,,0.0797560981561228,-0.013864081793868444,-0.061220938821711535,-0.03052949177590447,-4.731139290691296,,
云南省,玉溪市,Medium-sized City,0.0,0.0,0.0,0.0,2416204.5,0.0,0.0,0.0,0.0,0.0,0.0,8.07141350755597,0.5519266037907522,0.5788468928311313,0.3933299285676916,32.32348099788716,,,0.20363140544907488,0.0006349891516119754,-0.018907993485800856,-0.021609471300116367,-3.6618044724478267,,
云南省,红河哈尼族彝族自治州,Small City,1490.0,0.0,0.0,0.0,4637200.5,1490.0,0.0,1490.0,3.2131455174301826,0.0,3.2131455174301826,0.0,0.7079894853018454,1.034897426713682,0.6189891706047463,57.01699823900845,,,0.0,-0.03851657248800311,-0.12471004499504312,-0.04427859701030723,-5.555171448480401,,
云南省,西双版纳傣族自治州,Small City,0.0,0.0,0.0,0.0,1174300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074425606125492,1.0150500370306603,0.5996570168150868,53.00570134731303,,,0.0,0.002802978058308203,0.011020599058005232,0.004696302770793692,0.4963074379109287,,
内蒙古自治区,乌兰察布市,Small City,0.0,0.0,0.0,0.0,2211318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6870377569276527,0.9668377731855108,0.5801837640970933,50.56014652589997,,,0.0,0.00024346738864866602,0.0007897492168237319,2.4230955260384768e-05,0.06435009128460933,,
内蒙古自治区,乌海市,Medium-sized City,638.0,0.0,0.0,0.0,544798.5,638.0,0.0,638.0,11.710751773362077,0.0,11.710751773362077,11.37376918382995,0.1720151993232225,0.10548137170663,0.089091178816239,6.884549151797165,2.7322593881183885,1.4423151289171043,11.37376918382995,0.1720151993232225,0.10548137170663,0.089091178816239,-93.11545084820284,,
内蒙古自治区,兴安盟,Small City,0.0,0.0,0.0,0.0,1670380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460540216668595,1.232617481198347,0.692495372753678,65.49298257249708,,,0.0,0.0013661519206241701,0.009935924500330096,0.005318265561859548,1.013973298536456,,
内蒙古自治区,包头市,Type II Large City,0.0,0.0,0.0,0.0,2748913.5,0.0,0.0,0.0,0.0,0.0,0.0,28.533548155827308,0.2334891588030184,0.2022942536069311,0.1695134772533876,13.90204522358185,,2.507625906981,-0.13025670556625712,-0.0014622086317429839,-0.0014162614390725026,-0.0007497287144061782,-0.0017351257166531298,,-0.07435266510216021
内蒙古自治区,呼伦贝尔市,Small City,500.0,0.0,0.0,0.0,2837395.0,500.0,0.0,500.0,1.762179745858437,0.0,1.762179745858437,0.0,0.7056054964563159,1.011884470769363,0.608026947171388,55.80375264430501,,,0.0,0.026133474232145737,0.06220753268028367,0.018367770378937442,1.1388082679737366,,
内蒙古自治区,呼和浩特市,Type II Large City,33.0,0.0,0.0,0.0,2970799.0,33.0,0.0,33.0,0.11108122764279912,0.0,0.11108122764279912,48.87840055707501,0.2636659667364786,0.2067849955574282,0.1652597192014837,10.268058415838258,,2.871833294001701,-0.3341803811128443,-0.0004273780205221178,-0.0007867747071605147,-0.0012883099253320207,-1.8647924904662094,,0.013346834324851287
内蒙古自治区,巴彦淖尔市,Small City,0.0,0.0,0.0,0.0,1729119.5,0.0,0.0,0.0,0.0,0.0,0.0,6.298238507179336,0.5987087051950841,0.7127754315365611,0.472461826660038,39.76323095660004,,,0.052418644028234596,-0.003032145946628706,-0.004424733098992162,-0.0010898267737560752,-0.02030651032011832,,
内蒙古自治区,赤峰市,Type II Large City,0.0,0.0,0.0,0.0,4506024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080403749508652,1.0360840173509789,0.6192173025416794,57.23818311742003,,,0.0,0.00772194615474775,0.022223030445960967,0.0073745557961470976,0.6576908479829768,,
内蒙古自治区,通辽市,Small City,0.0,0.0,0.0,0.0,3260127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212289110866805,1.1034171037489509,0.646545843111704,60.17347363986324,,,0.0,0.0015306370627090615,0.006391491878815048,0.002327595877811839,0.061180728126664974,,
内蒙古自治区,鄂尔多斯市,Medium-sized City,0.0,0.0,0.0,0.0,2066189.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5502205087021985,0.6126931761153779,0.7751363562863464,0.511023543744751,45.95532331329713,,,1.3516718360503954,-0.012121602318663549,-0.036625470796768145,-0.018212116175802207,-2.124619425410401,,
内蒙古自治区,锡林郭勒盟,Small City,0.0,0.0,0.0,0.0,1064982.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019731658208333,1.5765170211998212,0.7909920607419125,78.65728646229616,,,0.0,6.460184403711544e-05,0.0003423240452231635,7.286167797859733e-05,0.007779003836859033,,
内蒙古自治区,阿拉善盟,Small City,207.0,0.0,0.0,0.0,251503.0,207.0,0.0,207.0,8.230518125032306,0.0,8.230518125032306,0.0,0.6758973446675631,0.9841301875835358,0.604029962915382,56.64534357688217,,,0.0,0.6758973446675631,0.9841301875835358,0.604029962915382,-43.35465642311783,,
北京市,北京市,Mega City,2450.0,38.0,213.0,0.0,20307269.0,2450.0,-175.0,2275.0,1.2064645423271834,-0.08617603873765595,1.2926405810648394,24.95784306112263,0.1353564496158404,0.0554783806577407,0.0381557309743249,0.8099021096124828,1.9773953151214332,1.4094314559406027,1.2670998150781863,0.002403101287039494,0.003245131113008101,0.002883016945595396,0.1625665677078898,0.021807530328380453,0.004741181028731001
吉林省,吉林市,Type II Large City,0.0,0.0,0.0,0.0,4582362.0,0.0,0.0,0.0,0.0,0.0,0.0,12.806246611092597,0.5402984896537173,0.576826300288282,0.3924805822661018,30.199502800287675,,,2.3005599013372535,-0.033343784593171666,-0.08339159028587795,-0.048482258188557226,-3.9714331096788484,,
吉林省,四平市,Small City,0.0,0.0,0.0,0.0,2359653.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869100153446197,0.5126580801622369,0.5575435603363913,0.3940196171343744,32.29860690490612,,,-0.8536444362804039,0.00951078352034429,0.01874413361821614,0.010304592906730414,0.6341666367871532,,
吉林省,延边朝鲜族自治州,Small City,0.0,0.0,0.0,0.0,2347982.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3530043026520243,0.6181680494270261,0.8095325053189271,0.5306446466212356,46.86489142567613,,,0.3530043026520243,-0.013899049133555552,-0.0374780088008011,-0.01863455231923994,-3.9726370534499864,,
吉林省,松原市,Small City,0.0,0.0,0.0,0.0,2983755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584160293480288,0.9368724475981288,0.5921223753155842,56.08988135636876,,,0.0,0.015409951243575248,0.04750386592868683,0.021170535890248532,2.746579260208584,,
吉林省,辽源市,Small City,0.0,0.0,0.0,0.0,1212613.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010605265793291,0.2866627680414798,0.1562093813646332,0.1033985540702147,5.425448032803886,4.907393015842613,2.260161065934623,-0.0118058262830667,-0.005271976057098338,-0.006480018446726493,-0.0052526006667776015,-0.589600122615499,-0.01714100561768639,-0.04814925433613393
吉林省,通化市,Small City,0.0,0.0,0.0,0.0,2398293.0,0.0,0.0,0.0,0.0,0.0,0.0,6.526543617248535,0.4323316299576462,0.3848587607607415,0.2822963622383188,21.894185419965005,,,-0.11085385298161121,-0.0039336147291434975,-0.00839939792436023,-0.005972487767712198,-0.5837116154653401,,
吉林省,长春市,Type I Large City,0.0,0.0,0.0,0.0,9088874.5,0.0,0.0,0.0,0.0,0.0,0.0,19.655763880411783,0.4987376176303879,0.5449813541457321,0.3829549838549564,29.204626565083995,,,-0.25253289565251436,-0.0016273101664927014,-0.004507448541777204,-0.0022622803820493975,0.21682571075465873,,
四川省,乐山市,Medium-sized City,498.0,0.0,0.0,0.0,3353548.0,498.0,0.0,498.0,1.4849943999608772,0.0,1.4849943999608772,6.610570761657731,0.4484945771328873,0.4084121002368207,0.2951809766333357,22.558904121004296,,,1.5237536867630697,-0.0002112354369752656,0.006480241094721284,0.005841109450963611,0.909566815576806,,
四川省,内江市,Medium-sized City,0.0,0.0,0.0,0.0,3793455.5,0.0,0.0,0.0,0.0,0.0,0.0,17.23550337011164,0.292100811573588,0.1712692237403767,0.1141622400439648,3.96345137171804,8.162259182110756,3.180543143829339,-0.3350986184181721,0.01009517113423325,0.003800423988622209,0.0007589410907863081,-0.2655657825403348,-1.7731242762924762,-0.060744505381474134
四川省,凉山彝族自治州,Small City,0.0,0.0,0.0,0.0,4682072.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7940716195075873,1.4195195669952434,0.7453056354948716,72.01180424932512,,,0.0,0.005161793335686782,0.02145268887765628,0.004652927333272161,0.35675015398112464,,
四川省,南充市,Type II Large City,0.0,0.0,0.0,0.0,6490940.0,0.0,0.0,0.0,0.0,0.0,0.0,7.506713022351143,0.5039748014029457,0.4742010753994939,0.3200393535824252,21.079956547109717,,,0.7055023804901808,-0.01707950699453109,-0.030781930651987033,-0.014007835760261822,-0.1649408292792529,,
四川省,巴中市,Small City,1044.0,0.0,44.0,0.0,3371423.5,1044.0,-44.0,1000.0,3.096614827535016,-0.13050867089228035,3.227123498427296,5.070183835710798,0.5730309861507225,0.674241843918537,0.4636304818607411,40.98366042578512,,,1.3094776494162415,0.01481735339847634,0.032019890901409664,0.015785415912973,0.6280073391114698,,
四川省,广元市,Small City,580.0,0.0,0.0,0.0,2586025.0,580.0,0.0,580.0,2.242824411983643,0.0,2.242824411983643,13.601214408874512,0.5920302444508388,0.6778695506910754,0.4382138630195703,32.19642455349373,,,2.13735294342041,-0.015618950759371808,-0.05802856054917638,-0.041686549755930946,-6.909282599849426,,
四川省,广安市,Small City,0.0,0.0,0.0,0.0,3546938.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8383684476216633,0.4914313776561226,0.4120816514421271,0.2386574410510421,7.081251904625098,38.79738352796763,8.887050752692431,0.4722962742666743,-0.009096580672283305,-0.01536613170017781,-0.006605687376874281,-0.021744767434181966,-1.224991596271927,-0.26145167785409207
四川省,德阳市,Medium-sized City,0.0,131.0,0.0,0.0,3768545.0,0.0,131.0,131.0,0.0,0.34761426492187303,-0.34761426492187303,12.211593289918538,0.3934757658899175,0.2828600633707105,0.1802692838089001,5.698944779140929,32.85019470184583,6.251003304382476,1.308024894939697,-0.017843835850546608,-0.035883274472429005,-0.031623500445178004,-3.1436367600388753,-284.49096222363903,-4.101908810439002
四川省,成都市,Mega City,4668.0,650.0,0.0,0.0,15654254.0,4668.0,650.0,5318.0,2.9819370504656435,0.41522259700142844,2.5667144534642152,25.942467643456816,0.2119083518022692,0.0961239079848299,0.0617718796479493,1.337802472107943,3.293708726519569,2.084116492548364,3.623195187495007,-0.001312150390728517,0.0016387487968136105,0.0013011336126744003,-0.1874837650811172,0.07423238669837895,-0.02453753873950193
四川省,攀枝花市,Medium-sized City,0.0,0.0,0.0,0.0,1258612.5,0.0,0.0,0.0,0.0,0.0,0.0,34.603007986175115,0.2936702619291428,0.2332830117324599,0.1799567562516517,11.869738569969488,,5.684776886196095,-0.14123793762354353,0.0008774388172941294,0.0010116284499932238,0.0007532662339851948,0.05891177308596873,,0.08605438930293552
四川省,泸州市,Type II Large City,1000.0,0.0,0.0,0.0,4349376.5,1000.0,0.0,1000.0,2.299180123863731,0.0,2.299180123863731,9.029380428598277,0.5161163002778189,0.5334139781143873,0.3757345971091788,30.65579281550212,,,1.6100051227225505,-0.007844564812238053,-0.017522700005213387,-0.012516156369140496,-1.778532985288404,,
四川省,眉山市,Medium-sized City,0.0,0.0,0.0,0.0,3059116.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37444231218828,0.3927925497050153,0.2620765796403146,0.1522542593528986,2.44858049474696,13.177963974136828,4.624781173538226,1.059013999399662,-0.008976860600395264,-0.019837406402400504,-0.0210072828406844,-2.8017020003810233,-6.29945154096716,-0.6129667234641838
