省级,地级,city_level,new_hosp_beds,expanded_beds,decreased_beds,closed_beds,city_pop,net_SEE_beds,net_CIE_beds,net_total_beds,SEE_city,CIE_city,Dominance_city,acc_median,acc_gini,acc_theil,acc_atkinson_05,acc_zero_access_pop_pct,acc_p90_p10,acc_p80_p20,acc_delta,gini_delta,theil_delta,atkinson_05_delta,zero_access_pop_pct_delta,p90_p10_delta,p80_p20_delta
上海市,上海市,Mega City,0.0,0.0,160.0,0.0,23494245.5,0.0,-160.0,-160.0,0.0,-0.06810178262587747,0.06810178262587747,18.593507041504218,0.1140564437310192,0.0428432234549507,0.0317713508327616,1.4382910587049351,1.6680419668072315,1.3112387907994312,-0.20088480372607975,0.0005203362225044,-0.0002908753519395013,-0.00047107179369960256,-0.09600399019577699,0.020322351054561816,0.0004909623352260528
云南省,保山市,Small City,1550.0,0.0,0.0,0.0,2559022.0,1550.0,0.0,1550.0,6.057001463840482,0.0,6.057001463840482,0.0,0.6600203414386377,0.9274526722133674,0.5852490760275154,54.92691669546107,,,0.0,0.6600203414386377,0.9274526722133674,0.5852490760275154,-45.07308330453893,,
云南省,大理白族自治州,Small City,1200.0,0.0,0.0,0.0,3529515.0,1200.0,0.0,1200.0,3.3999005529088273,0.0,3.3999005529088273,5.030233144760132,0.5972259569377527,0.7064639213891553,0.4726243063589527,41.50555955986171,,,2.50192928314209,0.0031278245739388977,0.0051265201223708035,0.0018832046439096195,-0.06991846024793347,,
云南省,文山壮族苗族自治州,Small City,1500.0,0.0,0.0,0.0,3586298.5,1500.0,0.0,1500.0,4.182585470785547,0.0,4.182585470785547,0.0,0.8700796260528593,1.8365089062608844,0.8271264630343538,80.16157463359323,,,0.0,0.8700796260528593,1.8365089062608844,0.8271264630343538,-19.838425366406767,,
云南省,昆明市,Super City,2651.0,0.0,0.0,0.0,6574575.0,2651.0,0.0,2651.0,4.032199799987072,0.0,4.032199799987072,33.83389016848762,0.3106061882699504,0.2759328729382991,0.2202504402444013,17.66597880189161,,14.350128571090668,4.917057050289138,0.004625070249935914,0.004472287870446123,0.002721821868573393,-0.05412297461436566,,1.2869987548787432
云南省,昭通市,Small City,1500.0,0.0,0.0,0.0,5282048.5,1500.0,0.0,1500.0,2.839807320966477,0.0,2.839807320966477,0.0,0.8195271666067997,1.5709755448750256,0.7843262095439933,76.78750394182107,,,0.0,0.01071351582809843,0.051057271373060376,0.01100879801557042,0.9598448981746799,,
云南省,普洱市,Small City,2300.0,0.0,0.0,0.0,2594163.5,2300.0,0.0,2300.0,8.866056437845957,0.0,8.866056437845957,0.0,0.860896786537328,1.830475413330949,0.8330351581946728,82.03880197268502,,,0.0,0.009221795746191863,0.06226822651534292,0.010692895023014293,1.1763829655365896,,
云南省,曲靖市,Medium-sized City,0.0,0.0,0.0,0.0,5956442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050487839343632,1.0231751011810528,0.614939330619735,56.77528139096921,,,0.0,0.024185082230140043,0.06622716171109477,0.02392042989628218,2.6749974080317998,,
云南省,楚雄彝族自治州,Small City,2300.0,0.0,0.0,0.0,2743014.0,2300.0,0.0,2300.0,8.384937153073226,0.0,8.384937153073226,0.0,0.6786154061506304,0.95755948688867,0.5902172086740347,52.54536478770477,,,0.0,0.0021069450542055,-0.029756006130489232,-0.023244030845212427,-6.34407983208375,,
云南省,玉溪市,Medium-sized City,0.0,0.0,0.0,0.0,2359397.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7300543785095215,0.6014519516500156,0.7042181097147531,0.4678784358576254,40.72552653023674,,,0.08080340309531664,0.006109178679681637,0.004969669388586562,-0.0022890388201787792,-1.2024337724565015,,
云南省,红河哈尼族彝族自治州,Small City,1000.0,0.0,0.0,0.0,4582426.0,1000.0,0.0,1000.0,2.182250188000854,0.0,2.182250188000854,0.0,0.7782975277341622,1.26882829437153,0.6899975152910993,64.4179446681368,,,0.0,-0.21577079433312185,-3.750280712308623,-0.3028833192118543,-34.71859063263476,,
云南省,西双版纳傣族自治州,Small City,1200.0,0.0,0.0,0.0,1156231.5,1200.0,0.0,1200.0,10.37854443508934,0.0,10.37854443508934,0.0,0.7204208608507986,1.0771932538995717,0.6303861140743636,57.85597966261085,,,0.0,-0.23885062164669546,-1.8997754075033704,-0.31225092304403357,-35.11853851412195,,
内蒙古自治区,兴安盟,Small City,300.0,0.0,0.0,0.0,1646033.0,300.0,0.0,300.0,1.8225637031578346,0.0,1.8225637031578346,0.0,0.7431225400852756,1.2154765083167016,0.6862005203347353,65.05039958526129,,,0.0,0.7431225400852756,1.2154765083167016,0.6862005203347353,-34.94960041473871,,
