省级,地级,city_level,new_hosp_beds,expanded_beds,decreased_beds,closed_beds,city_pop,net_SEE_beds,net_CIE_beds,net_total_beds,SEE_city,CIE_city,Dominance_city,acc_median,acc_gini,acc_theil,acc_atkinson_05,acc_zero_access_pop_pct,acc_p90_p10,acc_p80_p20,acc_delta,gini_delta,theil_delta,atkinson_05_delta,zero_access_pop_pct_delta,p90_p10_delta,p80_p20_delta
上海市,上海市,Mega City,0.0,74.0,40.0,0.0,24380286.5,0.0,34.0,34.0,0.0,0.013945693378131547,-0.013945693378131547,20.348272492930622,0.1133041328957906,0.0364813054146846,0.0255902004283483,0.9743219649461432,1.707886389184699,1.3461593446927935,-0.05511563003076958,0.00042339510352629173,0.00012008534341889643,2.7379018552702028e-05,-0.004926922159057434,0.006250244774588021,-0.004794318033676026
云南省,临沧市,Small City,0.0,0.0,0.0,0.0,2580979.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273965376990626,1.5581175544533192,0.7694073386719094,72.52697154370074,,,0.0,-0.02804480747499216,-0.18808737598736247,-0.035638300665633005,-2.7331493547210073,,
云南省,丽江市,Small City,0.0,0.0,0.0,0.0,1317494.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821436942081922,0.9730770254422848,0.5928945508244946,53.16070212891771,,,0.0,-0.004047274550684543,-0.018415018220223955,-0.009477278438303371,-1.4349974413432989,,
云南省,保山市,Small City,0.0,35.0,0.0,0.0,2658995.0,0.0,35.0,35.0,0.0,0.13162867925663643,-0.13162867925663643,7.399977518587696,0.5434581419071187,0.6084368935897503,0.4226967517592385,36.58671576317198,,,0.5806244348182155,-0.020670115450164617,-0.06281686960544197,-0.037567553135754495,-2.558834976222691,,
云南省,大理白族自治州,Small City,0.0,0.0,186.0,0.0,3665159.0,0.0,-186.0,-186.0,0.0,-0.5074813943951682,0.5074813943951682,12.112819589157198,0.437650202952724,0.3822165405926934,0.275272710074393,20.104399998473603,,,-0.29275252418361397,-0.01836736799436539,-0.03144860833721769,-0.02370631112898225,-3.3498586421435768,,
云南省,德宏傣族景颇族自治州,Small City,0.0,0.0,0.0,0.0,1278310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138488520737801,0.6908585495462609,0.9700762306389116,0.5784500885449446,49.17116060961313,,,0.138488520737801,-0.02762246152222747,-0.13746913966915952,-0.06741491590483162,-10.56465121699675,,
云南省,怒江傈僳族自治州,Small City,0.0,0.0,0.0,0.0,564555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156025155045684,1.155048855992432,0.6789498755523043,66.97284380367165,,,0.0,-0.0064094615202630045,-0.013123184068694504,-0.00324318607191898,-0.18552930786164268,,
云南省,文山壮族苗族自治州,Small City,0.0,0.0,0.0,0.0,3723854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801233767623734,1.282506723645155,0.6918962709881367,62.91226939909456,,,0.0,-0.006697959633928496,-0.02976101849984425,-0.00818461150282812,-0.6406192634704908,,
云南省,昆明市,Super City,0.0,895.0,51.0,0.0,6823242.0,0.0,844.0,844.0,0.0,1.2369486528544642,-1.2369486528544642,51.840972547586254,0.310013131647666,0.2583496017035893,0.2006073363764829,13.83200881169626,,6.586535828482836,1.1802808124565658,-0.0004344262615323391,-0.0018273515369580107,-0.0017246898132068922,-0.20667777554220912,,-0.4889145935932522
云南省,昭通市,Small City,0.0,0.0,0.0,0.0,5499853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781517949744423,1.358875916370315,0.7278361892778713,69.69792411948042,,,0.0,-0.006245281152768123,-0.016930907101329273,-0.0029227926273761584,-0.06844007862905244,,
云南省,普洱市,Small City,0.0,0.0,0.0,0.0,2694343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635484811000714,1.858705876337174,0.8381639778145074,82.66159594352031,,,0.0,-0.003431537917115035,-0.02714884910063442,-0.0042077661952499845,-0.3991384772353399,,
云南省,曲靖市,Medium-sized City,0.0,220.0,0.0,0.0,6201189.0,0.0,220.0,220.0,0.0,0.3547706738175534,-0.3547706738175534,6.003901481628418,0.6384001531077023,0.7737965255531667,0.4858694250225079,39.96731994032925,,,-0.051581210143340606,0.007789260893393379,0.015780247975998973,0.00413292110401553,-0.08220292024394382,,
云南省,楚雄彝族自治州,Small City,0.0,0.0,0.0,0.0,2846779.5,0.0,0.0,0.0,0.0,0.0,0.0,4.272894361744756,0.617164615844694,0.7558456979015367,0.4856439800688638,37.15919076053238,,,0.7252397993468018,0.0008111415645879472,-0.004288752456310885,-0.004000495669944537,-0.4589712447062553,,
云南省,玉溪市,Medium-sized City,0.0,0.0,52.0,0.0,2467032.5,0.0,-52.0,-52.0,0.0,-0.21077954992485912,0.21077954992485912,14.122968616770274,0.4828679242761792,0.459095097875311,0.3276177471704063,26.39534186989171,,,-0.1635620656445944,-0.003177615468083206,-0.005556092195239504,-0.0031882561451977987,-0.06979028389831399,,
云南省,红河哈尼族彝族自治州,Small City,0.0,1210.0,0.0,0.0,4755222.0,0.0,1210.0,1210.0,0.0,2.54457100005005,-2.54457100005005,0.0,0.695803025425505,0.9583530438433346,0.5768235019054493,50.53273275506562,,,0.0,0.003890664799547139,0.006006461853064637,-0.0003992465204420981,-0.24351285974503867,,
云南省,西双版纳傣族自治州,Small City,0.0,0.0,0.0,0.0,1203340.5,0.0,0.0,0.0,0.0,0.0,0.0,5.638601716166209,0.6474700325929914,0.8298477240824216,0.5004821142650002,41.149331958478726,,,1.342202252859436,-0.012769716346066495,-0.04388457109497812,-0.026396478949358815,-3.780254878876434,,
云南省,迪庆藏族自治州,Small City,0.0,0.0,0.0,0.0,419856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304355452131814,1.2019469114545012,0.6909207100105939,67.56880065546046,,,0.0,-0.005257519015190226,-0.011280332708578866,-0.0023086722887366573,-0.12555308199723925,,
内蒙古自治区,乌兰察布市,Small City,0.0,0.0,0.0,0.0,2270607.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0330185890197754,0.6323665594858526,0.7836509671635139,0.4871537915899581,37.87477781536143,,,0.4849241654078167,-0.005564431047161311,-0.023040228757318815,-0.017929120739762605,-4.004392311022805,,
内蒙古自治区,乌海市,Medium-sized City,400.0,162.0,0.0,0.0,559794.0,400.0,162.0,562.0,7.14548566079665,2.8939216926226434,4.251563968174007,27.123596062494464,0.1100534710369423,0.0316702857755521,0.0205238140679224,0.5535940797724965,1.745298185045764,1.3002292222843737,8.611868986471293,-0.008519436566867697,-0.009937390860856099,-0.009816535127645198,-1.0412001227320244,-0.020447159684852556,-0.005816750475893473
内蒙古自治区,兴安盟,Small City,0.0,740.0,0.0,0.0,1714257.5,0.0,740.0,740.0,0.0,4.316737712974859,-4.316737712974859,7.826209472074723,0.6040043694047452,0.7309481635499505,0.4845850425780884,42.7529802562936,,,2.1309039148237465,0.04093209236264528,0.05365211839313577,0.01585329113403977,0.27257174398495465,,
内蒙古自治区,包头市,Type II Large City,0.0,0.0,0.0,0.0,2811798.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35192255866937,0.2173282642802062,0.1784134671994987,0.1486600616709581,11.961835524139843,,2.273259207633744,-0.32115925066476336,-0.0025132737415120843,-0.005241001410178414,-0.005129033418991291,-0.6026821381320691,,-0.04631975269403377
