省级,地级,city_level,new_hosp_beds,expanded_beds,decreased_beds,closed_beds,city_pop,net_SEE_beds,net_CIE_beds,net_total_beds,SEE_city,CIE_city,Dominance_city,acc_median,acc_gini,acc_theil,acc_atkinson_05,acc_zero_access_pop_pct,acc_p90_p10,acc_p80_p20,acc_delta,gini_delta,theil_delta,atkinson_05_delta,zero_access_pop_pct_delta,p90_p10_delta,p80_p20_delta
上海市,上海市,Mega City,710.0,599.0,0.0,0.0,24012688.5,710.0,599.0,1309.0,0.2956770125927382,0.2494514514690848,0.04622556112365342,19.773350728117933,0.1170259472473831,0.0393694051696378,0.0277311800087983,1.010216451714928,1.7529822200184175,1.3653629307822202,0.5681817530991715,0.008825216543168798,0.001481050180540698,-0.0001288975728746984,-0.24610304787820558,0.11163963465543203,0.06408769927917746
云南省,临沧市,Small City,0.0,0.0,0.0,0.0,2539690.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8672665322461885,1.881816004104638,0.8399227260420108,82.33141458846323,,,0.0,-0.00015024405395958063,-0.0014438833272669704,-0.00031046808280232874,-0.052319960280826194,,
云南省,丽江市,Small City,0.0,0.0,0.0,0.0,1296085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445776107639046,1.2553289725638213,0.7023405500993052,66.86014981527302,,,0.0,-0.003407275065850923,-0.017411355795259542,-0.009292970571281756,-2.592679236114961,,
云南省,保山市,Small City,0.0,0.0,0.0,0.0,2616173.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208083240465186,0.5794180008112885,0.728500300169223,0.4998239843988097,46.66626976676024,,,2.9330644111246063,-0.029383830640866693,-0.053704105675445035,-0.02260978637252853,-2.0372712996407856,,
云南省,大理白族自治州,Small City,0.0,0.0,0.0,0.0,3606577.5,0.0,0.0,0.0,0.0,0.0,0.0,11.882866661170484,0.4620712155520584,0.416440087322563,0.298224034974505,23.28920595636539,,,0.39761394513026005,-0.031027002051534247,-0.049583787950690295,-0.026743140759071804,-1.442297549022868,,
云南省,德宏傣族景颇族自治州,Small City,0.0,0.0,0.0,0.0,1260491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7067643383774806,1.0652450237768845,0.6317588216348594,58.58251899635558,,,0.0,-0.008723955159490315,-0.04016095995137503,-0.015419766153512149,-1.068749216751577,,
云南省,怒江傈僳族自治州,Small City,1071.0,0.0,0.0,0.0,553477.0,1071.0,0.0,1071.0,19.350397577496445,0.0,19.350397577496445,0.0,0.7529680776476125,1.2671879876361236,0.7095362663687403,69.39887654637222,,,0.0,0.7529680776476125,1.2671879876361236,0.7095362663687403,-30.60112345362778,,
云南省,文山壮族苗族自治州,Small City,0.0,0.0,0.0,0.0,3666431.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127277592378769,1.4402372139890258,0.7362093619255172,68.28549873823829,,,0.0,-0.02203793800858922,-0.12754872518084426,-0.030343512652078464,-3.075637753571158,,
云南省,昆明市,Super City,1042.0,0.0,0.0,0.0,6718033.5,1042.0,0.0,1042.0,1.5510491276948828,0.0,1.5510491276948828,47.45820358276367,0.3005918742729565,0.258429815058199,0.2051645586689393,15.220768172834877,,7.653380348879236,1.9812588755643432,0.0012556833364899544,0.0010881521498183333,0.00019197338124518626,-0.11238873909481484,,0.043357529723757615
云南省,昭通市,Small City,0.0,0.0,0.0,0.0,5418434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8007020340078379,1.4456656199616724,0.7510133477591557,72.28314296101509,,,0.0,0.003850512263051775,0.005974241983138118,-0.00029458293443862527,-0.11381437863312271,,
云南省,普洱市,Small City,985.0,0.0,0.0,0.0,2648619.0,985.0,0.0,985.0,3.718919180146333,0.0,3.718919180146333,0.0,0.8594099537229465,1.8419347246421407,0.8367772963132358,82.79888404409994,,,0.0,0.0002254696407819612,0.00028845334562066505,-0.00013408322823516006,-0.05706493574271576,,
云南省,曲靖市,Medium-sized City,0.0,0.0,0.0,0.0,6100837.0,0.0,0.0,0.0,0.0,0.0,0.0,6.464696296372901,0.6211730290875617,0.7405519544671435,0.4779047172313149,40.5076159743495,,,0.06516053415922851,-0.0011927989838488307,-0.0031359612277310767,-0.001438694558105802,0.01684793874157009,,
