省级,地级,city_level,new_hosp_beds,expanded_beds,decreased_beds,closed_beds,city_pop,net_SEE_beds,net_CIE_beds,net_total_beds,SEE_city,CIE_city,Dominance_city,acc_median,acc_gini,acc_theil,acc_atkinson_05,acc_zero_access_pop_pct,acc_p90_p10,acc_p80_p20,acc_delta,gini_delta,theil_delta,atkinson_05_delta,zero_access_pop_pct_delta,p90_p10_delta,p80_p20_delta
上海市,上海市,Mega City,0.0,174.0,108.0,0.0,24211599.5,0.0,66.0,66.0,0.0,0.027259661221473618,-0.027259661221473618,20.029241158511187,0.1160807213552974,0.0386000511244185,0.0271973919183289,1.0278027500287004,1.7508694362490544,1.3603658628131687,-0.16232470700253998,0.0008161063572519056,0.00019158995394930045,5.2868560600799475e-05,-0.0032486960832587286,0.00408283586009861,0.006915730958171995
云南省,临沧市,Small City,0.0,0.0,0.0,0.0,2562098.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588883808736338,1.7965228852172883,0.8215748391627892,79.37039106535993,,,0.0,-0.0029594416728526696,-0.03990675885933803,-0.010675647508537778,-2.0694149772258754,,
云南省,丽江市,Small City,0.0,0.0,0.0,0.0,1307764.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752861070276404,0.9424181878468678,0.5784560791485781,51.4489438455759,,,0.0,0.00033866922390435317,0.0034594099059745975,0.002066293902739269,0.21308528144244576,,
云南省,保山市,Small City,0.0,0.0,0.0,0.0,2639666.5,0.0,0.0,0.0,0.0,0.0,0.0,6.984358651297433,0.5679356328207583,0.6880855652797204,0.4746720856873313,43.52601485248401,,,-1.041019352677437,0.013414655823866362,0.020040396740733435,0.006563936345687915,0.12045352528511444,,
云南省,大理白族自治州,Small City,0.0,0.0,0.0,0.0,3638092.5,0.0,0.0,0.0,0.0,0.0,0.0,11.892378371694814,0.449406736530176,0.3962855808265854,0.2862090801259489,22.4436843967449,,,0.33538770884823776,-0.011314350081801927,-0.01364329311750162,-0.006119286828466075,-0.2525861210399434,,
云南省,德宏傣族景颇族自治州,Small City,0.0,0.0,0.0,0.0,1271711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062367438438077,1.0621780830574303,0.6305804876702802,58.47628397230547,,,0.0,0.001495057106483788,0.003205868050061955,0.0006116505488438229,0.011031985429667657,,
云南省,怒江傈僳族自治州,Small City,0.0,0.0,0.0,0.0,559681.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245775813260457,1.1762963825799615,0.6847133976562925,67.40783824068244,,,0.0,0.0017660454641806878,0.004682189948917115,0.001813456467767649,0.3861472984681029,,
云南省,文山壮族苗族自治州,Small City,0.0,0.0,0.0,0.0,3700968.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881869163863036,1.3117831285838233,0.6991489316898273,63.64989760398159,,,0.0,-0.001152518329253116,-0.005130201937298962,-0.0013348125198830996,-0.22083704749550748,,
云南省,昆明市,Super City,0.0,509.0,0.0,0.0,6778074.5,0.0,509.0,509.0,0.0,0.7509507309192308,-0.7509507309192308,47.72865190915149,0.2972494443550912,0.2496599541417122,0.1971335127408496,14.634444028629726,,6.414881880327062,0.34816170643253486,0.001508241963533996,0.0023623721125898833,0.0014782844560000952,-0.04330397542685027,,0.17578308893464278
云南省,昭通市,Small City,0.0,699.0,0.0,0.0,5466852.5,0.0,699.0,699.0,0.0,1.2786150714693691,-1.2786150714693691,0.0,0.7815639685983578,1.346175095215681,0.7232495186040961,69.02415555354838,,,0.0,-0.0013538989660267786,-0.006942962270588993,-0.001900499433666658,-0.1596651750888043,,
云南省,普洱市,Small City,0.0,0.0,23.0,0.0,2671738.0,0.0,-23.0,-23.0,0.0,-0.08608628540672776,0.08608628540672776,0.0,0.8569157622416871,1.827974805410834,0.8343037590881427,82.36313103329553,,,0.0,0.0010647023316739945,0.0062869690172060455,0.0009443308643853898,0.10039164276501822,,
云南省,曲靖市,Medium-sized City,0.0,0.0,20.0,0.0,6156251.5,0.0,-20.0,-20.0,0.0,-0.03248730172898232,0.03248730172898232,7.2038192726208266,0.6165671564872965,0.7239663401425847,0.4661058255917287,38.7919804086575,,,0.1954546628028666,-0.0021853363635153666,-0.004812085526181176,-0.0018471509832965194,0.04137606475674005,,
云南省,楚雄彝族自治州,Small City,0.0,0.0,0.0,0.0,2822998.5,0.0,0.0,0.0,0.0,0.0,0.0,2.840350747979872,0.6303163635136292,0.7942198783355526,0.5043917502131428,37.41452314042097,,,1.9820297887193417,-0.03721205171982278,-0.10935470612193454,-0.05278051230876879,-8.845539885147943,,
云南省,玉溪市,Medium-sized City,0.0,0.0,0.0,0.0,2458168.5,0.0,0.0,0.0,0.0,0.0,0.0,12.530806064605711,0.4955231874251046,0.4783918201068478,0.3378196521174886,27.19909737006977,,,-0.2729746325058233,-0.0019332431397001137,-0.00837218467605455,-0.006976931141147891,-0.6164710478341391,,
云南省,红河哈尼族彝族自治州,Small City,0.0,200.0,0.0,0.0,4712610.5,0.0,200.0,200.0,0.0,0.424393231734301,-0.424393231734301,0.0,0.6765588866337369,0.916485628044448,0.567115169410711,50.39899653591117,,,0.0,-0.0018755603541975585,-0.008817279331728045,-0.005392630832803391,-0.8008192902491871,,
云南省,西双版纳傣族自治州,Small City,0.0,0.0,0.0,0.0,1196981.5,0.0,0.0,0.0,0.0,0.0,0.0,3.440263866382057,0.6646519059030933,0.8830783197707562,0.5345874908263748,46.171308740190895,,,2.3507038078962124,-0.02000666377730642,-0.06188487458617997,-0.02649553680466865,-1.6231141814050716,,
云南省,迪庆藏族自治州,Small City,0.0,0.0,0.0,0.0,417484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697188416282028,1.101292739603761,0.6616041870867684,65.18269985143638,,,0.0,0.0012443509465619451,0.0034209008238925698,0.0010707937201723805,0.04612043615459527,,
内蒙古自治区,乌兰察布市,Small City,0.0,0.0,0.0,0.0,2254485.5,0.0,0.0,0.0,0.0,0.0,0.0,1.685500174322549,0.6447148059300543,0.8343080655234985,0.5223672667472172,43.823085503139126,,,-0.01475445473310999,-0.0020579364953809964,-0.0041728450955356156,-0.0013145732984342073,-0.027971984421746754,,
内蒙古自治区,乌海市,Medium-sized City,0.0,0.0,0.0,0.0,553878.0,0.0,0.0,0.0,0.0,0.0,0.0,19.20788955688477,0.130253717569995,0.0573802731190801,0.0454720903589389,3.1117669472942566,1.9018082645843912,1.2951134719001205,-0.022367964518167582,-0.0024572458672165176,-0.0012235417310009974,-0.001105959741978399,-0.1298940367023773,-0.010639602390033476,-0.011433127265703336
内蒙古自治区,兴安盟,Small City,0.0,0.0,0.0,0.0,1698791.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264468136307789,1.1515041298760578,0.6668316173948687,63.23577930415327,,,0.0,-0.00048370449452861397,-0.0018830820480091326,-0.0004568455747102629,-0.016729057050753227,,
内蒙古自治区,包头市,Type II Large City,530.0,382.0,0.0,0.0,2793151.5,530.0,382.0,912.0,1.8974982202003723,1.3676307926727211,0.5298674275276511,31.738319456287357,0.2275216369139925,0.196571788072899,0.1647363076866188,13.273672028675634,,2.331294790504162,3.723267104600666,-0.0029381926216469068,-0.0021190377475493183,-0.0014137529917803981,-0.10826754067977973,,-0.10511006256563471
内蒙古自治区,呼伦贝尔市,Small City,0.0,0.0,0.0,0.0,2884901.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6522361565575663,0.8804046252735801,0.5632942483372521,52.40423702259994,,,0.0,-0.0026811586974649915,-0.009740178784963582,-0.004546713226255106,-0.5048457196361795,,
内蒙古自治区,呼和浩特市,Type II Large City,0.0,1109.0,0.0,400.0,3019295.5,-400.0,1109.0,709.0,-1.3248123610292535,3.6730422709536046,-4.997854631982858,54.58459496549602,0.2531804133946458,0.1964180132496113,0.1565617400293099,8.993815787217711,10355.732513118097,2.693545996696996,2.386792391181139,-0.0011742528205420655,-0.001084027152555983,-0.0012038057280672199,-0.278678171774299,-6490.002678718409,-0.012707525240645445
内蒙古自治区,巴彦淖尔市,Small City,0.0,0.0,0.0,0.0,1757575.5,0.0,0.0,0.0,0.0,0.0,0.0,7.743116571933409,0.5771755941854447,0.6593368210616997,0.4424822731840007,36.337287678619575,,,0.11593674190876868,-0.001045700712623554,-0.0036512418066806385,-0.003005718746478314,-0.558990298846993,,
内蒙古自治区,赤峰市,Type II Large City,0.0,0.0,0.0,0.0,4577980.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4560861587524414,0.6307791005401526,0.7936222469792612,0.5149354926990708,45.9277218053435,,,-0.09162605406311153,0.002026544384747808,0.0053652557623141695,0.0028339853111520874,0.4780017037410005,,
内蒙古自治区,通辽市,Small City,0.0,200.0,0.0,0.0,3313492.5,0.0,200.0,200.0,0.0,0.6035927348560469,-0.6035927348560469,0.0,0.6992984648680016,1.0435544729289157,0.6294367748989379,59.03806090730627,,,0.0,-0.014750780296294064,-0.040206230693938805,-0.010666066229938376,-0.30699725857890314,,
内蒙古自治区,鄂尔多斯市,Medium-sized City,0.0,0.0,0.0,0.0,2092387.5,0.0,0.0,0.0,0.0,0.0,0.0,5.591259002685547,0.582242173371609,0.7162291448213012,0.4817368741694514,42.14106955942525,,,0.046310616742049504,-0.003449399833395317,-0.00443385315489464,-0.0018095195298309386,-0.015173314349041789,,
内蒙古自治区,锡林郭勒盟,Small City,0.0,0.0,0.0,0.0,1082782.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7830805452426822,1.5030114580963252,0.7764503581559634,77.44936330621064,,,0.0,0.000566182137636484,0.0028575138986188797,0.0006701520900890268,0.07396728704401312,,
